CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIC-Cases,FirstofMIC-Units,SumofMIC-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Home Based Services,,H0036,,Encounter,95.00,"4,943.00","$456,118.00",4801,92,52
,,,,,,,,,,,
,Home Based Services,,H0036,ST,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Peer Directed and Operated Support Services,,H0038,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Recovery Support Services,,H0038,TF,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Peer Directed and Operated Support Services,,NA,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
Newaygo,,,,,,,,,,,
,Assertive Community Treatment (ACT),,H0039,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Community Living Supports in Independent living/own home,,H0043,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite,,H0045,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Peer Directed and Operated Support Services,,H0046,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Laboratory,,H0048,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Behavior Treatment Plan Review,,H2000,,Encounter,7.00,25.00,"$7,727.00",1104,309,4
,,,,,,,,,,,
,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Comprehensive Medication Services - EBP only,,H2010,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Intervention,,H2011,,Encounter,17.00,89.00,"$5,297.00",312,60,5
,,,,,,,,,,,
,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Community Living Supports (15 Minutes),,H2015,,Encounter,1.00,254.00,"$1,245.00",1245,5,254
,,,,,,,,,,,
,Community Living Supports (Daily),,H2016,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Community Living Supports (Daily),,H2016,TF,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Community Living Supports (Daily),,H2016,TG,Per mile,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Behavior Services,,H2019,,Per mile,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Applied Behavioral Intervention (ABI).,,H2019,U5,Per one-way trip,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Early Intensive Behavioral Intervention (EIBI),,H2019,"U5, TG",Per one-way trip,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Intervention,,H2020,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Wraparound,,H2021,,Per one-way trip,14.00,222.00,"$24,883.00",1777,112,16
,,,,,,,,,,,
,Wraparound (SED Waiver),,H2022,,Per one-way trip,1.00,3.00,$493.00,493,164,3
,,,,,,,,,,,
,Wraparound (SED Waiver),,H2022,TT,Per one-way trip,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Supported Employment Services,,H2023,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health Therapy,,H2027,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,,Per Mile,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,Refer to code descriptions.,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Home Based Services,,H2033,,Items,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Encounter Session at least 45 min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Medication Review ,,M0064,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,S0209,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,S0215,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,S0215,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Home Care Training to Home Care Client,,S5108,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Family Training - EBP,,S5110,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Family Training,,S5111,,Days,91.00,370.00,"$90,635.00",996,245,4
,,,,,,,,,,,
,Family Training,,S5111,HA,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Family Training,,S5111,HM,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
Newaygo,,,,,,,,,,,
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Foster Care,,S5145,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite,,S5150,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite,,S5151,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Personal Emergency Response System (PERS),,S5161,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Environmental Modification ,,S5165,,Face to Face Contact,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,S5199,,Per Service,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,S9445,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,S9446,,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,S9470,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Prevention Services - Direct Model,,S9482,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Residential Room and Board,,S9976,,Per diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Private Duty Nursing,,T1000,,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Private Duty Nursing,,T1000,TD,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Private Duty Nursing,,T1000,TE,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,T1001,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,T1002,,15 Minutes,99.00,402.00,"$41,953.00",424,104,4
,,,,,,,,,,,
,Respite Care,,T1005,,Encounter,6.00,"2,634.00","$7,372.00",1229,3,439
,,,,,,,,,,,
,Respite Care,,T1005,TD,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite Care,,T1005,TE,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Child Sitting Services,,T1009,,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Recovery Support Services,,T1012,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Family Psycho-Education - EBP,,T1015,,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Supports Coordination/Wrap Facilitation,,T1016,,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Targeted Case Management ,,T1017,,Per Diem,144.00,"1,605.00","$166,603.00",1157,104,11
,,,,,,,,,,,
,Nursing Home Mental Health Monitoring,,T1017,SE,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Personal Care in Licensed Specialized Residential Setting,,T1020,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments,,T1023,,15 Minutes,26.00,39.00,"$18,654.00",717,478,2
,,,,,,,,,,,
,Prevention Services - Direct Model ,,T1027,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Supplies or Pharmacy,,T1999,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2001,,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2001,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2002,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2002,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
Newaygo,,,,,,,,,,,
,Transportation,,T2003,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2003,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2004,,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2004,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2005,,"Encounter Face-to-Face, generally less than 10 minutes",0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2005,,Per Mile,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Prevention Services - Direct Model ,,T2024,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Fiscal Intermediary Services,,T2025,,15 Minutes,10.00,61.00,"$5,159.00",516,85,6
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2028,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2029,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Intervention,,T2034,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite Care,,T2036,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite Care,,T2037,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Housing Assistance,,T2038,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2039,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Goods and Services ,,T5999,HK,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Wraparound Services,,T5999,,Per diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Pharmacy (Drugs and Other Biologicals),,,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Other,,,,Month,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Aggregate for 'J' Codes,,ALL,,Service,0.00,0.00,$0.00,0,0,0
North Country,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,4.00,237.00,"$63,279.00",15820,267,59
,,,,,,,,,,,
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,29.00,313.00,"$232,767.00",8026,744,11
,,,,,,,,,,,
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,20.00,164.00,"$107,295.00",5365,654,8
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Amount,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Amount,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of items,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,ECT Anesthesia,0370,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,ECT Recovery Room,0710,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of units,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - EEG,0740,,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Observation Care,0762,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Facility Charge,0901,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Outpatient Partial Hospitalization,0912,,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Outpatient Partial Hospitalization,0913,,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Anesthesia,,00104,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Anesthesia,0901,00104,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Drug Screen for Methadone Clients Only,,80100,,Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Drug Screen for Methadone Clients Only,,80101,,Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Interactive Complexity - Add On Code,,90785,,Per Screen,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
North Country,,,,,,,,,,,
,Assessment for Autism,,90785,U5,Per Screen,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,"90791
",,,2.00,2.00,$910.00,455,455,1
,,,,,,,,,,,
,Assessment for Autism,,90791,U5,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90792,,Encounter,111.00,114.00,"$53,033.00",478,465,1
,,,,,,,,,,,
,Assessment for Autism,,90792,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90832,,Encounter,49.00,94.00,"$8,028.00",164,85,2
,,,,,,,,,,,
,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90833,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90833,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90834,,Encounter,298.00,"1,460.00","$207,130.00",695,142,5
,,,,,,,,,,,
,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90836,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90836,U5,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90837,,Encounter 20-30 Min,87.00,324.00,"$58,893.00",677,182,4
,,,,,,,,,,,
,Substance abuse: Outpatient Care,,90837,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90838,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90838,U5,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychotherapy for Crisis First 60 Minutes,,90839,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90846,,Encounter 75-80 Min,63.00,273.00,"$46,107.00",732,169,4
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90847,,Encounter 75-80 Min,190.00,915.00,"$139,973.00",737,153,5
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90849,,Encounter 20-30 Min,2.00,9.00,"$2,363.00",1182,263,5
,,,,,,,,,,,
,Therapy-Family Therapy,,90849,HS,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Group Therapy,,90853,,Encounter 20-30 Min,19.00,72.00,"$6,159.00",324,86,4
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Pharmacological Management (SED Waiver),,90863,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Physician,,90870,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Physician,0901,90870,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,90887,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy (Retired 1/1/14),,92506,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92507,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92508,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92521,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92522,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
North Country,,,,,,,,,,,
,Speech & Language Therapy ,,92523,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92524,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92526,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92610,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychological Testing PSYCH/PHYS ,,96101,,Encounter 45-50 Min,12.00,77.00,"$13,725.00",1144,178,6
,,,,,,,,,,,
,Assessment for Autism,,96101,U5,Encounter 75-80 Min,1.00,8.00,"$1,856.00",1856,232,8
,,,,,,,,,,,
,Psychological Testing by Technician ,,96102,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96102,U5,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychological Testing by Comp ,,96103,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96105,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96110,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96111,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neurobehavioral Status Exam,,96116,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test by Psych/Phys ,,96118,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96118,U5,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test by Tech ,,96119,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96119,U5,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test Admin w/Comp ,,96120,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Medication Administration,,96372,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Physical Therapy,,97001,,First 30-74 Min.,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Physical Therapy,,97002,,Each Additional 30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97110,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97112,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97113,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97116,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97124,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97140,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97530,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97532,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97533,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97535,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97537,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97542,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97750,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97755,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97760,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
North Country,,,,,,,,,,,
,Assessment or Health Services,,97802,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment or Health Services,,97803,,First Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,97804,,Each Additional 15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Acupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Acupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99201,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99201,U5,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99202,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99202,U5,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99203,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99203,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: New Patient Evaluation and Management,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99204,U5,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
