CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIA-Cases,FirstofMIA-Units,SumofMIA-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Health Services,,S9470,,Encounter,0.00,0.00,$0.00,0,0,0
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,295.00,"17,741.00","$495,938.00",1681,28,60
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TD,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TE,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,122.00,140.00,"$41,625.00",341,297,1
,Health Services,,T1002,,Up to 15 min,"1,557.00","8,150.00","$1,087,060.00",698,133,5
,Respite Care,,T1005,,15 Minutes,1.00,72.00,$97.00,97,1,72
,Respite Care,,T1005,TD,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care,,T1005,TE,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care (Children's Waiver),,T1005,TT,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,"0900, 0906, 0914, 0915, 0916, 0919",T1012,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Psycho-Education - EBP,,T1015,,Encounter,0.00,0.00,$0.00,0,0,0
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,"1,004.00","29,574.00","$2,560,777.00",2551,87,29
,Targeted Case Management ,,T1017,,15 minutes,0.00,0.00,$0.00,0,0,0
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,2.00,25.00,"$2,937.00",1469,117,13
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,27.00,"5,833.00","$229,526.00",8501,39,216
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,281.00,"11,770.00","$690,992.00",2459,59,42
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,4.00,413.00,"$63,792.00",15948,154,103
Muskegon,,,,,,,,,,,
,Assessments,,T1023,,Encounter,444.00,841.00,"$203,660.00",459,242,2
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,162.00,"3,720.00","$19,313.00",119,5,23
,Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Transportation,,T2003,,Encounter / Trip,15.00,"2,976.00","$22,723.00",1515,8,198
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2036,,Per session. One night = one session,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2037,,Per session. One day/partial day = one session,0.00,0.00,$0.00,0,0,0
,Housing Assistance,,T2038,,Service,135.00,153.00,"$138,702.00",1027,907,1
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Goods and Services ,,T5999,,Per Item,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,0.00,0.00,$0.00,0,0,0
,Other,,,,,0.00,0.00,"$5,096.00",0,0,0
,Aggregate for 'J' Codes,,ALL,,,100.00,0.00,"$325,949.00",3259,0,0
Network180,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,60.00,"7,106.00","$3,699,704.00",61662,521,118
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,"0100, 0101, 0114, 0124, 0134, 0154",,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,409.00,"4,798.00","$2,772,831.00",6780,578,12
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,"1,049.00","12,697.00","$7,849,926.00",7483,618,12
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Crisis Observation Care,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,22.00,270.00,"$141,432.00",6429,524,12
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,352.00,"1,532.00","$406,945.00",1156,266,4
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,$0.00,0,0,0
,Alcohol Breath Test for Methadone Clients Only,,82075,,Per Test,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,"1,370.00","1,537.00","$197,127.00",144,128,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,190.00,323.00,"$36,393.00",192,113,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,"1,658.00","7,983.00","$644,921.00",389,81,5
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,62.00,109.00,"$11,971.00",193,110,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,1.00,1.00,$60.00,60,60,1
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,1.00,1.00,$88.00,88,88,1
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,6.00,43.00,"$5,968.00",995,139,7
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychotherapy (Individual Therapy),,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90846,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90847,,Encounter,52.00,114.00,"$12,950.00",249,114,2
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,718.00,"5,372.00","$185,988.00",259,35,7
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Review ,,90862,,Encounter,"2,991.00","8,349.00","$727,263.00",243,87,3
,Substance Abuse: Medication Review,"0900, 0914, 0915, 0916, 0919",90862,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,0901,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,90887,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,17.00,69.00,"$24,503.00",1441,355,4
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,0.00,0.00,$0.00,0,0,0
,Neurobehavioral Status Exam (Children's Waiver),,96116,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,$0.00,0,0,0
,Medication Administration,,96372,,Encounter,1.00,6.00,$564.00,564,94,6
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97703,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97750,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97760,,15 Minutes,0.00,0.00,$0.00,0,0,0
,C/O for Orthotic/Prosth Use ,,97762,,15 minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97802,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97803,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Health Services,,97804,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99201,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99202,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services  Medication Administration,,99211,,Encounter,255.00,"2,039.00","$592,247.00",2323,290,8
,Additional Codes-Physician Services,,99212,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99213,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99214,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99215,,Encounter,1.00,1.00,$350.00,350,350,1
,Additional Codes-Physician Services,,99221,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99222,,50 Minutes,1.00,1.00,$215.00,215,215,1
,Additional Codes-Physician Services,,99223,,70 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99231,,15 Minutes,1.00,1.00,$84.00,84,84,1
,Additional Codes-Physician Services,,99232,,25 minutes,2.00,4.00,$456.00,228,114,2
,Additional Codes-Physician Services,,99233,,35 Minutes,2.00,4.00,$680.00,340,170,2
,Additional Codes-Physician Services,,99241,,Encounter,6.00,6.00,$545.00,91,91,1
,Additional Codes-Physician Services,,99242,,Encounter,485.00,494.00,"$36,218.00",75,73,1
,Additional Codes-Physician Services,,99243,,Encounter,23.00,24.00,"$3,688.00",160,154,1
,Additional Codes-Physician Services,,99244,,Encounter,1.00,1.00,$210.00,210,210,1
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,1.00,1.00,$194.00,194,194,1
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Medicaition Administration (Children's Waiver),,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Management,,99605,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0120,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0130,,Per one-way trip,1.00,1.00,$44.00,44,44,1
,Transportation,,A0140,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,160.00,"3,491.00","$21,299.00",133,6,22
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,2.00,2.00,$579.00,290,290,1
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,74.00,360.00,"$38,142.00",515,106,5
,Substance Abuse: Individual Assessment,,H0001,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0002,,Encounter,"2,472.00","2,841.00","$602,858.00",244,212,1
,Substance Abuse: Individual Assessment,,H0002,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse:Laboratory,,H0003,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Case Management,,H0006,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,0906,H0015,,Days,0.00,0.00,$0.00,0,0,0
,Crisis Residential Services,,H0018,,Days,421.00,"4,393.00","$1,155,705.00",2745,263,10
,Substance Abuse: Residential,1002,H0018,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Residential,1002,H0019,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Methadone,,H0020,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Early Intervention,,H0022,,Encounter,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0023,,Encounter,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,10.00,60.00,"$8,846.00",885,147,6
,Crisis Intervention,,H0030,,Per Service,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0031,,Encounter,755.00,768.00,"$86,687.00",115,113,1
,Treatment Planning,,H0032,,Encounter,2.00,3.00,$473.00,237,158,2
,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,H0034,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H0036,,15 Minutes,1.00,20.00,$412.00,412,21,20
,Home Based Services,,H0036,ST,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,291.00,"10,857.00","$247,490.00",850,23,37
,Substance Abuse: Recovery Support Services,,H0038,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,"$263,568.00",0,0,0
