CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfDD-Cases,SumOfDD-Units,SumOfDD-Cost,SumOfOther Cost,FirstOfDD Unique Consumers
Macomb,Therapy-Family Therapy,,90846,,Encounter,10,17,4928,25524,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0,4052
Macomb,Therapy-Family Therapy,,90847,,Encounter,70,402,41554,361415,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0,0,4052
Macomb,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,4052
Macomb,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,4052
Macomb,Therapy-Group Therapy,,90853,,Encounter,39,220,11673,176743,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,4052
Macomb,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0,4052
Macomb,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,4052
Macomb,Assessments-Other,,90887,,Encounter,0,0,0,94,4052
Macomb,Speech & Language Therapy ,,92507,,Encounter,260,7602,708674,715031,4052
Macomb,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,4052
Macomb,Speech & Language Therapy ,,92521,,Encounter,13,15,2206,2206,4052
Macomb,Speech & Language Therapy ,,92522,,Encounter,9,9,1413,1413,4052
Macomb,Speech & Language Therapy ,,92523,,Encounter,183,189,33111,33928,4052
Macomb,Speech & Language Therapy ,,92524,,Encounter,1,1,148,148,4052
Macomb,Speech & Language Therapy ,,92526,,Encounter,0,0,0,0,4052
Macomb,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,4052
Macomb,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,4052
Macomb,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,4052
Macomb,Speech & Language Therapy ,,92610,,Encounter,22,22,27580,27580,4052
Macomb,Evaluation of Auditory Rehabilitation Status (Children's Waiver),,92626,,First Hour,0,0,0,0,4052
Macomb,Evaluation of Auditory Rehabilitation Status (Children's Waiver),,92627,,Each Additional 15 Minutes,0,0,0,0,4052
Macomb,Auditory Rehabilitation Preling Hearing Loss (Children's Waiver),,92630,,Encounter,0,0,0,0,4052
Macomb,Auditory Rehabilitation; Post-Lingual Hearing Loss (Children's Waiver),,92633,,Encounter,0,0,0,0,4052
Macomb,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,73,97,26768,50776,4052
Macomb,Assessment for Autism,,96101,U5,Hour,21,24,2993,3383,4052
Macomb,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,4052
Macomb,Assessment for Autism,,96102,U5,Hour,0,0,0,0,4052
Macomb,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,4052
Macomb,Assessments-Other,,96105,,Encounter,0,0,0,0,4052
Macomb,Assessments-Other,,96110,,Encounter,0,0,0,0,4052
Macomb,Assessments-Other,,96111,,Encounter,0,0,0,83,4052
Macomb,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,4052
Macomb,Neuropsych test by Psych/Phys ,,96118,,Per Hour,2,2,528,1583,4052
Macomb,Assessment for Autism,,96118,U5,Hour,0,0,0,0,4052
Macomb,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,4052
Macomb,Assessment for Autism,,96119,U5,Hour,0,0,0,0,4052
Macomb,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,4052
Macomb,Assessments-Other,,96127,,,0,0,0,0,4052
Macomb,Medication Administration,,96372,,Encounter,42,396,49353,464441,4052
Macomb,Physical Therapy,,97001,,Encounter,71,73,9287,9419,4052
Macomb,Physical Therapy,,97002,,Encounter,2,2,272,272,4052
Macomb,Occupational Therapy,,97003,,Encounter,301,326,122876,127500,4052
Macomb,Occupational Therapy,,97004,,Encounter,8,8,273,273,4052
Macomb,Occupational or Physical Therapy,,97110,,15 Minutes,93,15338,428396,433705,4052
Macomb,Occupational or Physical Therapy,,97112,,15 Minutes,28,562,18063,21234,4052
Macomb,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,4052
Macomb,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,4052
Macomb,Occupational or Physical Therapy,,97124,,15 Minutes,28,1323,18214,18214,4052
Macomb,Occupational or Physical Therapy,,97140,,15 Minutes,6,180,5358,5358,4052
Macomb,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,4052
Macomb,Occupational or Physical Therapy,,97530,,15 Minutes,262,30926,938879,985152,4052
Macomb,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,4052
Macomb,Occupational or Physical Therapy,,97533,,15 Minutes,33,581,15309,33490,4052
Macomb,Occupational or Physical Therapy,,97535,,15 Minutes,4,133,2758,2758,4052
Macomb,Occupational or Physical Therapy,,97537,,15 Minutes,1,184,3673,3673,4052
Macomb,Occupational or Physical Therapy,,97542,,15 Minutes,30,128,41060,41060,4052
Macomb,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,4052
Macomb,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,4052
Macomb,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,4052
Macomb,Prosthetic Training (Children's Waiver),,97761,,15 Minutes,0,0,0,0,4052
Macomb,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,4052
Macomb,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0,4052
Macomb,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0,4052
Macomb,Health Services,,97804,,30 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0,0,4052
Macomb,New Patient Evaluation and Management,,99201,,Encounter,15,15,1031,1293,4052
Macomb,Assessment for Autism,,99201,U5,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,4052
Macomb,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,260,4052
Macomb,Assessment for Autism,,99202,U5,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,4052
Macomb,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,1650,4052
Macomb,Assessment for Autism,,99203,U5,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,4052
Macomb,New Patient Evaluation and Management,,99204,,Encounter,6,6,1303,22126,4052
Macomb,Assessment for Autism,,99204,U5,Encounter,2,2,389,389,4052
Macomb,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,4052
Macomb,New Patient Evaluation and Management,,99205,,Encounter,1,1,61,14726,4052
Macomb,Assessment for Autism,,99205,U5,Encounter,4,4,1105,1105,4052
Macomb,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,4052
Macomb,Established Patient Evaluation and Management,,99211,,Encounter,71,139,12776,107206,4052
Macomb,Assessment for Autism,,99211,U5,Encounter,0,0,0,189,4052
Macomb,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,4052
Macomb,Established Patient Evaluation and Management,,99212,,Encounter,253,854,96694,179873,4052
Macomb,Assessment for Autism,,99212,U5,Encounter,5,10,942,1068,4052
Macomb,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,4052
Macomb,Established Patient Evaluation and Management,,99213,,Encounter,640,1827,168598,718539,4052
Macomb,Assessment for Autism,,99213,U5,Encounter,39,100,10570,10570,4052
Macomb,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,4052
Macomb,Established Patient Evaluation and Management,,99214,,Encounter,529,2072,339561,1685694,4052
Macomb,Assessment for Autism,,99214,U5,Encounter,14,22,3538,4564,4052
Macomb,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,4052
Macomb,Established Patient Evaluation and Management,,99215,,Encounter,43,69,17619,148990,4052
Macomb,Assessment for Autism,,99215,U5,Encounter,5,5,1305,1827,4052
Macomb,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,4052
Macomb,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,257,4052
Macomb,Additional Codes-Physician Services,,99222,,50 Minutes,1,1,115,1036,4052
Macomb,Additional Codes-Physician Services,,99223,,70 Minutes,5,6,1021,6301,4052
Macomb,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,4052
Macomb,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,4052
Macomb,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,4052
Macomb,Additional Codes-Physician Services,,99231,,15 Minutes,1,3,99,495,4052
Macomb,Additional Codes-Physician Services,,99232,,25 minutes,8,48,2898,22222,4052
Macomb,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0,437,4052
Macomb,Physician Consultations,,99241,,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: New or Established Patient Evaluation and Management,,99241,HF,15 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99242,,30 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: New or Established Patient Evaluation and Management,,99242,HF,30 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99243,,40 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: New or Established Patient Evaluation and Management,,99243,HF,40 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99244,,60 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: New or Established Patient Evaluation and Management,,99244,HF,60 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99245,,80 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: New or Established Patient Evaluation and Management,,99245,HF,80 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99251,,20 Minutes,0,0,0,29,4052
Macomb,Physician Consultations,,99252,,40 Minutes,0,0,0,0,4052
Macomb,Physician Consultations,,99253,,55 Minutes,0,0,0,67,4052
Macomb,Physician Consultations,,99254,,80 Minutes,0,0,0,488,4052
Macomb,Physician Consultations,,99255,,110 Minutes,1,1,118,942,4052
Macomb,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,4052
Macomb,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,109,4052
Macomb,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,4052
Macomb,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,37,4052
Macomb,Nursing Facility Services evaluation and management,,99308,,15 Minutes,1,1,58,521,4052
Macomb,Nursing Facility Services evaluation and management,,99309,,25 minutes,1,2,153,1068,4052
Macomb,Nursing Facility Services evaluation and management,,99310,,35 Minutes,1,2,227,567,4052
Macomb,Assessment,,99324,,Encounter,0,0,0,450,4052
Macomb,Assessment for Autism,,99324,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99325,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99325,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99326,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99326,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99327,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99327,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99328,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99328,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99334,,Encounter,0,0,0,10,4052
Macomb,Assessment for Autism,,99334,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99335,,Encounter,0,0,0,47,4052
Macomb,Assessment for Autism,,99335,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99336,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99336,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99337,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99337,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99341,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99341,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99342,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99342,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99343,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99343,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99344,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99344,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99345,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99345,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99347,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99347,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99348,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99348,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99349,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99349,U5,Encounter,0,0,0,0,4052
Macomb,Assessment,,99350,,Encounter,0,0,0,0,4052
Macomb,Assessment for Autism,,99350,U5,Encounter,0,0,0,0,4052
Macomb,Medication Administration,,99506,,Encounter,1,13,2115,2115,4052
Macomb,Medication Management,,99605,,15 Minutes,0,0,0,0,4052
Macomb,Transportation,,A0080,,Per mile,0,0,0,0,4052
Macomb,Transportation,,A0090,,Per mile,0,0,0,0,4052
Macomb,Transportation,,A0100,,Per one-way trip,0,0,0,0,4052
Macomb,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0,4052
Macomb,Transportation,,A0110,,Per one-way trip,0,0,0,0,4052
Macomb,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,4052
Macomb,Transportation,,A0120,,Per one-way trip,0,0,0,0,4052
Macomb,Transportation,,A0130,,Per one-way trip,0,0,0,0,4052
Macomb,Transportation,,A0140,,Per one-way trip,0,0,0,0,4052
Macomb,Transportation,,A0170,,,0,0,0,0,4052
Macomb,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0,4052
Macomb,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,4052
Macomb,Enhanced Medical Equipment-Supplies,,E1399,,Item,9,154,47764,47764,4052
Macomb,Activity Therapy (Children's Waiver),,G0176,,Encounter,67,2533,163726,163726,4052
Macomb,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,1,3,249,2462,4052
Macomb,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0,4052
Macomb,Assessment ,,H0002,,Encounter,34,44,3077,27568,4052
Macomb,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,4052
Macomb,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,4052
Macomb,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0,4052
Macomb,Crisis Residential Services,,H0018,,Day,21,200,79424,1549243,4052
Macomb,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0,4052
Macomb,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0,4052
Macomb,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0,4052
Macomb,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,223488,4052
Macomb,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,4052
Macomb,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0,4052
Macomb,Assessment ,,H0031,,Encounter,2544,3113,837933,1991062,4052
Macomb,Assessment for Autism,,H0031,U5,Encounter,274,491,196280,241636,4052
Macomb,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,759,761,379913,383629,4052
Macomb,Treatment Planning,,H0032,,Encounter,1215,2046,505561,1166224,4052
Macomb,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,591,1925,554761,742720,4052
Macomb,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,4052
Macomb,Health Services,,H0034,,15 Minutes,7,25,2842,86446,4052
Macomb,Home Based Services,,H0036,,15 Minutes,37,2589,122550,1805636,4052
Macomb,Home Based Services,,H0036,ST,15 Minutes,0,0,0,0,4052
Macomb,Peer Directed and Operated Support Services,,H0038,,15 minutes,25,285,13482,257224,4052
Macomb,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,4052
Macomb,Peer Directed and Operated Support Services,,NA,,,0,0,0,0,4052
Macomb,Assertive Community Treatment (ACT),,H0039,,15 Minutes,8,1051,83970,1858300,4052
Macomb,Community Living Supports in Independent living/own home,,H0043,,Per diem,244,81017,14312832,16076058,4052
Macomb,Respite,,H0045,,Day,157,2122,547522,571011,4052
Macomb,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,4052
Macomb,Behavior Treatment Plan Review,,H2000,,Encounter,51,171,12454,20881,4052
Macomb,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,132,902,133748,169940,4052
Macomb,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0,4052
Macomb,Crisis Intervention,,H2011,,15 Minutes,59,422,35601,331454,4052
Macomb,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0,4052
Macomb,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,1313,3070044,8069408,8393181,4052
Macomb,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,187,225097,765841,768417,4052
Macomb,Community Living Supports (15 Minutes),,H2015,,15 Minutes,2310,10914043,35125490,37801324,4052
Macomb,Community Living Supports (Daily),,H2016,,Per Diem,560,184849,15589620,23340764,4052
Macomb,Behavior Services,,H2019,,15 Minutes,3,2188,39554,229260,4052
Macomb,Behavior Services,,H2019,TT,15 Minutes,1,137,2363,90432,4052
Macomb,Applied Behavioral Intervention (ABI).,,H2019,U5,15 Minutes,15,15212,262696,262696,4052
Macomb,Early Intensive Behavioral Intervention (EIBI),,H2019,"U5, TG",15 Minutes,160,280188,4620439,5029652,4052
Macomb,Wraparound,,H2021,,15 Minutes,4,144,11565,495496,4052
Macomb,Supported Employment Services,,H2023,,15 minutes,136,98070,465927,474969,4052
Macomb,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0,4052
Macomb,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,43,58093,358587,1408326,4052
Macomb,Home Based Services,,H2033,,15 Minutes,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0,4052
Macomb,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0,4052
Macomb,Repair/Svc DME Non-Oxygen Equipment (Children's Waiver),,K0739,,15 Minutes,0,0,0,0,4052
Macomb,Transportation,,S0209,,Per Mile,0,0,0,0,4052
Macomb,Transportation,,S0215,,Per Mile,0,0,0,0,4052
Macomb,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0,0,4052
Macomb,Home Care Training to Home Care Client ABA,,S5108,U5,15 Minutes,173,28453,883008,944736,4052
Macomb,Family Training - EBP,,S5110,,15 Minutes,1,12,499,9588,4052
Macomb,Family Training,,S5111,,Encounter,488,3635,559574,728762,4052
Macomb,Family Training,,S5111,HA,Encounter,0,0,0,0,4052
Macomb,Family Training,,S5111,HM,Encounter,35,388,75552,358773,4052
Macomb,BHT/ABA Family Training,,S5111,U5,Encounter,153,665,92910,103026,4052
Macomb,"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,92,307,86155,92182,4052
