CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIA-Cases,FirstofMIA-Units,SumofMIA-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Wraparound (SED Waiver),,H2022,TT,Days,0.00,0.00,$0.00,0,0,0
,Supported Employment Services,,H2023,,15 minutes,84.00,"2,869.00","$324,889.00",3868,113,34
,Mental Health Therapy,,H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,61.00,"32,165.00","$468,717.00",7684,15,527
,Home Based Services,,H2033,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Hour,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Per Diem,0.00,0.00,$0.00,0,0,0
,Medication Review ,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0.00,0.00,$0.00,0,0,0
,Transportation,,S0209,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
Muskegon,,,,,,,,,,,
,Substance Abuse Services: Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Family Training - EBP,,S5110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,,Encounter,3.00,19.00,"$1,754.00",585,92,6
,Family Training,,S5111,HA,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HM,Encounter,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5145,,Days,0.00,0.00,$0.00,0,0,0
,Respite,,S5150,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite,,S5151,,Per Diem,1.00,2.00,$999.00,999,499,2
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5161,,Month,0.00,0.00,$0.00,0,0,0
,Environmental Modification ,,S5165,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,S5199,,Items,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9445,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9446,,Encounter,120.00,223.00,"$15,613.00",130,70,2
,Health Services,,S9470,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model,,S9482,,15 minutes,0.00,0.00,$0.00,0,0,0
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,282.00,"15,000.00","$381,648.00",1353,25,53
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TD,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TE,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,29.00,30.00,"$8,909.00",307,297,1
,Health Services,,T1002,,Up to 15 min,"1,514.00","7,997.00","$1,080,288.00",714,135,5
,Respite Care,,T1005,,15 Minutes,1.00,"1,186.00","$3,889.00",3889,3,1186
,Respite Care,,T1005,TD,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care,,T1005,TE,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Psycho-Education - EBP,,T1015,,Encounter,0.00,0.00,$0.00,0,0,0
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,"1,005.00","40,907.00","$3,075,100.00",3060,75,41
,Targeted Case Management ,,T1017,,15 minutes,0.00,0.00,$0.00,0,0,0
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,3.00,56.00,"$3,172.00",1057,57,19
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,29.00,"5,134.00","$198,788.00",6855,39,177
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,269.00,"9,834.00","$527,801.00",1962,54,37
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,3.00,387.00,"$53,584.00",17861,138,129
,Assessments,,T1023,,Encounter,477.00,598.00,"$170,684.00",358,285,1
,Prevention Services - Direct Model ,,T1027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,166.00,"3,179.00","$13,067.00",79,4,19
,Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
Muskegon,,,,,,,,,,,
,Transportation,,T2003,,Encounter / Trip,16.00,"1,975.00","$14,162.00",885,7,123
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model ,,T2024,,,0.00,0.00,$0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,1.00,2.00,$285.00,285,143,2
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2036,,Per session. One night = one session,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2037,,Per session. One day/partial day = one session,0.00,0.00,$0.00,0,0,0
,Housing Assistance,,T2038,,Service,168.00,194.00,"$169,478.00",1009,874,1
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Goods and Services ,,T5999,HK,Per Item,0.00,0.00,$0.00,0,0,0
,Wraparound Services,,T5999,,Per Item,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,0.00,0.00,$0.00,0,0,0
,Other,,,,,0.00,0.00,$0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,74.00,0.00,"$344,867.00",4660,0,0
Network180,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,53.00,"6,830.00","$3,998,028.00",75434,585,129
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,422.00,"5,524.00","$3,088,993.00",7320,559,13
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,995.00,"11,629.00","$7,748,425.00",7787,666,12
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Crisis Observation Care,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,19.00,177.00,"$152,757.00",8040,863,9
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,317.00,"1,485.00","$385,370.00",1216,260,5
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,"1,538.00","1,698.00","$272,781.00",177,161,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,678.00,"2,269.00","$143,602.00",212,63,3
Network180,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,"2,371.00","10,955.00","$968,049.00",408,88,5
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,148.00,283.00,"$39,896.00",270,141,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,12.00,97.00,"$12,479.00",1040,129,8
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychotherapy (Individual Therapy),"0900, 0914, 0915, 0916, 0919",90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90846,,Encounter,2.00,2.00,$252.00,126,126,1
Network180,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90847,,Encounter,46.00,84.00,"$7,538.00",164,90,2
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,678.00,"5,264.00","$168,901.00",249,32,8
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Review ,,90862,,Encounter,"3,057.00","8,202.00","$589,815.00",193,72,3
,Substance Abuse: Medication Review,"0900, 0914, 0915, 0916, 0919",90862,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,0901,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,90887,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,10.00,38.00,"$10,660.00",1066,281,4
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,166.00,"1,006.00","$46,766.00",282,46,6
,Neurobehavioral Status Exam,,96116,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,$0.00,0,0,0
,Medication Administration,,96372,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97750,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97760,,15 Minutes,0.00,0.00,$0.00,0,0,0
,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97802,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97803,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Health Services,,97804,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99201,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99202,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services  Medication Administration,,99211,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99212,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99213,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99214,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99215,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99221,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99222,,50 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99223,,70 Minutes,1.00,1.00,$250.00,250,250,1
,Additional Codes-Physician Services,,99224,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99225,,25 minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99226,,35 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99231,,15 Minutes,2.00,7.00,$478.00,239,68,4
,Additional Codes-Physician Services,,99232,,25 minutes,4.00,8.00,$255.00,64,32,2
,Additional Codes-Physician Services,,99233,,35 Minutes,4.00,9.00,$425.00,106,47,2
,Additional Codes-Physician Services,,99241,,Encounter,2.00,2.00,$185.00,93,93,1
,Additional Codes-Physician Services,,99242,,Encounter,273.00,287.00,"$26,114.00",96,91,1
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
Network180,,,,,,,,,,,
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Management,,99605,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0120,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0130,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0140,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,258.00,"5,446.00","$25,630.00",99,5,21
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,264.00,300.00,"$41,700.00",158,139,1
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,53.00,180.00,"$20,894.00",394,116,3
