CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfMIC-Cost
Manistee-Benzie (Centra Wellness),Assessment,,99328,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99328,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99334,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99334,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99335,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99335,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99336,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99336,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99337,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99337,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99341,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99341,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99342,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99342,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99343,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99343,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99344,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99344,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99345,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99345,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99347,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99347,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99348,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99348,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99349,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99349,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,99350,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment for Autism,,99350,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Medication Administration,,99506,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Medication Management,,99605,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0080,,Per mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0090,,Per mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0100,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0110,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0120,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0130,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0140,,Per one-way trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,A0170,,,0,0,0,0
Manistee-Benzie (Centra Wellness),Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,H0002,,Encounter,5,5,659,659
Manistee-Benzie (Centra Wellness),Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Crisis Residential Services,,H0018,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Prevention Services - Direct Model,,H0025,,Face to Face Contact,155,3818,665811,665811
Manistee-Benzie (Centra Wellness),Crisis Intervention,,H0030,,Per Service,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,H0031,,Encounter,164,183,68029,68029
Manistee-Benzie (Centra Wellness),Assessment for Autism,,H0031,U5,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,0
Manistee-Benzie (Centra Wellness),Treatment Planning,,H0032,,Encounter,94,109,18292,18292
Manistee-Benzie (Centra Wellness),Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Health Services,,H0034,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Home Based Services,,H0036,,15 Minutes,39,3242,182045,182045
Manistee-Benzie (Centra Wellness),Home Based Services,,H0036,ST,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Peer Directed and Operated Support Services,,H0038,,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Peer Directed and Operated Support Services,,NA,,,0,0,0,0
Manistee-Benzie (Centra Wellness),Assertive Community Treatment (ACT),,H0039,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite,,H0045,,Day,1,1,133,133
Manistee-Benzie (Centra Wellness),Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Behavior Treatment Plan Review,,H2000,,Encounter,1,1,771,771
Manistee-Benzie (Centra Wellness),Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,1,1,93,93
Manistee-Benzie (Centra Wellness),Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Crisis Intervention,,H2011,,15 Minutes,11,46,12355,12355
Manistee-Benzie (Centra Wellness),"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Community Living Supports (15 Minutes),,H2015,,15 Minutes,6,4524,52543,52543
Manistee-Benzie (Centra Wellness),Community Living Supports (Daily),,H2016,,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Community Living Supports (Daily),,H2016,TF,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Community Living Supports (Daily),,H2016,TG,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Behavior Services,,H2019,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Behavior Services,,H2019,TT,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Applied Behavioral Intervention (ABI).,,H2019,U5,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Early Intensive Behavioral Intervention (EIBI),,H2019,"U5, TG",15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Crisis Intervention,,H2020,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Wraparound,,H2021,,15 Minutes,1,31,6000,6000
Manistee-Benzie (Centra Wellness),Wraparound (SED Waiver),,H2022,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Supported Employment Services,,H2023,,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Home Based Services,,H2033,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,S0209,,Per Mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,S0215,,Per Mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0,0
Manistee-Benzie (Centra Wellness),Home Care Training to Home Care Client ABA,,S5108,U5,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Training - EBP,,S5110,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Training,,S5111,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Training,,S5111,HA,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Training,,S5111,HM,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Foster Care,,S5140,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Foster Care,,S5145,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite,,S5150,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite,,S5151,,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,0
Manistee-Benzie (Centra Wellness),Environmental Modification,,S5165,,Service,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Health Services,,S9445,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Health Services,,S9446,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Health Services,,S9470,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0
Manistee-Benzie (Centra Wellness),Residential Room and Board,,S9976,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0
Manistee-Benzie (Centra Wellness),Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0
Manistee-Benzie (Centra Wellness),Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessment,,T1001,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Health Services,,T1002,,Up to 15 min,6,6,816,816
Manistee-Benzie (Centra Wellness),Respite Care,,T1005,,15 Minutes,6,2921,9792,9792
Manistee-Benzie (Centra Wellness),Respite Care,,T1005,TD,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite Care,,T1005,TE,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,2,7,806,806
Manistee-Benzie (Centra Wellness),Targeted Case Management,,T1017,,15 minutes,34,494,45688,45688
Manistee-Benzie (Centra Wellness),Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Assessments,,T1023,,Encounter,15,20,20282,20282
Manistee-Benzie (Centra Wellness),Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,T2001,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,T2002,,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,T2003,,Encounter / Trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,T2004,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Transportation,,T2005,,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0,0
Manistee-Benzie (Centra Wellness),Prevention Services - Direct Model,,T2024,,,0,0,0,0
Manistee-Benzie (Centra Wellness),Fiscal Intermediary Services,,T2025,,Month,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Crisis Intervention,,T2034,,Day,0,0,0,0
Manistee-Benzie (Centra Wellness),Respite Care,,T2036,,Per session. One night = one session,5,32,1317,1317
Manistee-Benzie (Centra Wellness),Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,0
Manistee-Benzie (Centra Wellness),Housing Assistance,,T2038,,Service,0,0,0,0
Manistee-Benzie (Centra Wellness),Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Goods and Services,,T5999,HK,Per Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Wraparound Services,,T5999,,Per Item,0,0,0,0
Manistee-Benzie (Centra Wellness),Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0
Manistee-Benzie (Centra Wellness),Other,,,,,0,0,0,0
Manistee-Benzie (Centra Wellness),Aggregate for 'J' Codes,,ALL,,,0,0,0,0
Monroe,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,0,0,0,0
Monroe,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0,0
Monroe,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,9,66,47408,47407.8
Monroe,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,3,14,10791,10790.5
Monroe,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0
Monroe,ECT Anesthesia,370,,,,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0
Monroe,ECT Recovery Room,710,,,,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0
Monroe,Crisis Observation Care,762,,,Hour,0,0,0,0
Monroe,Additional Codes-ECT Facility Charge,901,,,Encounter,1,16,16082,16082.4
Monroe,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0
Monroe,Outpatient Partial Hospitalization,912,,,Day,0,0,0,0
Monroe,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0
Monroe,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0
Monroe,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0
Monroe,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80300,,per date of service,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80301,,per date of service,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80302,,each procedure,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80303,,per date of service,0,0,0,0
Monroe,Drug Screen for Methadone Clients Only,,80304,,each procedure,0,0,0,0
Monroe,Interactive Complexity - Add On Code,,90785,,,0,0,0,0
