CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
Monroe,Assessment,,99342,,Encounter,0,0,0.00
Monroe,Assessment,,99343,,Encounter,0,0,0.00
Monroe,Assessment,,99344,,Encounter,0,0,0.00
Monroe,Assessment,,99345,,Encounter,0,0,0.00
Monroe,Assessment,,99347,,Encounter,0,0,0.00
Monroe,Assessment,,99348,,Encounter,0,0,0.00
Monroe,Assessment,,99349,,Encounter,0,0,0.00
Monroe,Assessment,,99350,,Encounter,0,0,0.00
Monroe,Medication Administration,,99506,,Encounter,0,0,0.00
Monroe,Medication Management,,99605,,15 Minutes,0,0,0.00
Monroe,Transportation,,A0080,,Per mile,0,0,0.00
Monroe,Transportation,,A0090,,Per mile,0,0,0.00
Monroe,Transportation,,A0100,,Per one-way trip,0,0,0.00
Monroe,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0.00
Monroe,Transportation,,A0110,,Per one-way trip,0,0,0.00
Monroe,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0.00
Monroe,Transportation,,A0120,,Per one-way trip,0,0,0.00
Monroe,Transportation,,A0130,,Per one-way trip,0,0,0.00
Monroe,Transportation,,A0140,,Per one-way trip,0,0,0.00
Monroe,Transportation,,A0170,,,0,0,0.00
Monroe,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0.00
Monroe,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0.00
Monroe,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0.00
Monroe,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0.00
Monroe,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0.00
Monroe,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0.00
Monroe,Assessment,,H0002,,Encounter,0,0,0.00
Monroe,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0.00
Monroe,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0.00
Monroe,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0.00
Monroe,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0.00
Monroe,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0.00
Monroe,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0.00
Monroe,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0.00
Monroe,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0.00
Monroe,Crisis Residential Services,,H0018,,Day,0,0,0.00
Monroe,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0.00
Monroe,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0.00
Monroe,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0.00
Monroe,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0.00
Monroe,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0.00
Monroe,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0.00
Monroe,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0.00
Monroe,Crisis Intervention,,H0030,,Per Service,0,0,0.00
Monroe,Assessment,,H0031,,Encounter,921,1445,375006.40
Monroe,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0.00
Monroe,Treatment Planning,,H0032,,Encounter,55,77,8449.21
Monroe,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0.00
Monroe,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0.00
Monroe,Health Services,,H0034,,15 Minutes,0,0,0.00
Monroe,Home Based Services,,H0036,,15 Minutes,18,1098,55767.42
Monroe,Home Based Services,,H0036,ST,15 Minutes,0,0,0.00
Monroe,Peer Directed and Operated Support Services,,H0038,,15 minutes,182,4768,156438.08
Monroe,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0.00
Monroe,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0.00
Monroe,Peer Directed and Operated Support Services,,NA,,,0,0,0.00
Monroe,Assertive Community Treatment (ACT),,H0039,,15 Minutes,60,9991,589369.09
Monroe,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0.00
Monroe,Respite,,H0045,,Day,0,0,0.00
Monroe,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0.00
Monroe,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0.00
Monroe,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0.00
Monroe,Behavior Treatment Plan Review,,H2000,,Encounter,2,9,24.03
Monroe,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,1,10,26.70
Monroe,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0.00
Monroe,Crisis Intervention,,H2011,,15 Minutes,332,1057,124514.60
Monroe,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0.00
Monroe,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,5,755,2370.70
Monroe,Community Living Supports (15 Minutes),,H2015,,15 Minutes,59,221603,669241.06
Monroe,Community Living Supports (Daily),,H2016,,Per Diem,0,0,0.00
Monroe,Community Living Supports (Daily),,H2016,TF,Per Diem,1,349,15303.65
Monroe,Community Living Supports (Daily),,H2016,TG,Per Diem,13,4010,400959.90
Monroe,Behavior Services,,H2019,,15 Minutes,0,0,0.00
Monroe,Behavior Services,,H2019,TT,15 Minutes,0,0,0.00
Monroe,Crisis Intervention,,H2020,,Day,0,0,0.00
Monroe,Wraparound,,H2021,,15 Minutes,0,0,0.00
Monroe,Wraparound (SED Waiver),,H2022,,Day,0,0,0.00
Monroe,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0.00
Monroe,Supported Employment Services,,H2023,,15 minutes,34,994,16440.76
Monroe,Mental Health Therapy,,H2027,,15 Minutes,0,0,0.00
Monroe,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0.00
Monroe,Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,31,28510,413109.90
Monroe,Home Based Services,,H2033,,15 Minutes,0,0,0.00
Monroe,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0.00
Monroe,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0.00
Monroe,Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0,0,0.00
Monroe,Transportation,,S0209,,Per Mile,0,0,0.00
Monroe,Transportation,,S0215,,Per Mile,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0.00
Monroe,Family Training - EBP,,S5110,,15 Minutes,1,2,44.68
Monroe,Family Training,,S5111,,Encounter,6,40,4883.60
Monroe,Family Training,,S5111,HA,Encounter,0,0,0.00
Monroe,Family Training,,S5111,HM,Encounter,0,0,0.00
Monroe,Foster Care,,S5140,,Day,0,0,0.00
Monroe,Foster Care,,S5145,,Day,0,0,0.00
Monroe,Respite,,S5150,,15 Minutes,0,0,0.00
Monroe,Respite,,S5151,,Per Diem,0,0,0.00
Monroe,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0.00
Monroe,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0.00
Monroe,Environmental Modification,,S5165,,Service,0,0,0.00
Monroe,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0.00
Monroe,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0.00
Monroe,Health Services,,S9445,,Encounter,0,0,0.00
Monroe,Health Services,,S9446,,Encounter,0,0,0.00
Monroe,Health Services,,S9470,,Encounter,0,0,0.00
Monroe,Prevention Services - Direct Model,,S9482,,15 minutes,33,1420,74621.00
Monroe,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0.00
Monroe,Residential Room and Board,,S9976,,Day,0,0,0.00
Monroe,Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0.00
Monroe,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0.00
Monroe,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0.00
Monroe,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0.00
Monroe,Assessment,,T1001,,Encounter,0,0,0.00
Monroe,Health Services,,T1002,,Up to 15 min,529,1570,163499.80
Monroe,Respite Care,,T1005,,15 Minutes,2,1383,5213.91
Monroe,Respite Care,,T1005,TD,15 Minutes,0,0,0.00
Monroe,Respite Care,,T1005,TE,15 Minutes,0,0,0.00
Monroe,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0.00
Monroe,Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0.00
Monroe,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0.00
Monroe,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0.00
Monroe,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0.00
Monroe,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,8,67,6731.49
Monroe,Targeted Case Management,,T1017,,15 minutes,516,14772,839345.04
Monroe,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0.00
Monroe,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,8,1935,45917.55
Monroe,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,7,1390,87431.00
Monroe,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,5,1034,146621.20
Monroe,Assessments,,T1023,,Encounter,300,428,77883.16
Monroe,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0.00
Monroe,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0.00
Monroe,Transportation,,T2001,,Encounter,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0.00
Monroe,Transportation,,T2002,,Per Diem,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0.00
Monroe,Transportation,,T2003,,Encounter / Trip,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0.00
Monroe,Transportation,,T2004,,Encounter,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0.00
Monroe,Transportation,,T2005,,Encounter,0,0,0.00
Monroe,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0.00
Monroe,Prevention Services - Direct Model,,T2024,,,0,0,0.00
Monroe,Fiscal Intermediary Services,,T2025,,Month,1,12,1358.52
Monroe,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0.00
Monroe,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0.00
Monroe,Crisis Intervention,,T2034,,Day,0,0,0.00
Monroe,Respite Care,,T2036,,Per session. One night = one session,0,0,0.00
Monroe,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0.00
Monroe,Housing Assistance,,T2038,,Service,0,0,0.00
Monroe,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0.00
Monroe,Goods and Services,,T5999,HK,Per Item,0,0,0.00
Monroe,Wraparound Services,,T5999,,Per Item,0,0,0.00
Monroe,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0.00
Monroe,Other,,,,,0,0,0.00
Monroe,Aggregate for 'J' Codes,,ALL,,,40,0,198111.72
Montcalm,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,1,260,22360.00
Montcalm,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0.00
Montcalm,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,47,482,293670.00
Montcalm,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,99,807,682645.00
Montcalm,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0.00
Montcalm,ECT Anesthesia,370,,,,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0.00
Montcalm,ECT Recovery Room,710,,,,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0.00
Montcalm,Crisis Observation Care,762,,,Hour,0,0,0.00
Montcalm,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0.00
Montcalm,Outpatient Partial Hospitalization,912,,,Day,0,0,0.00
Montcalm,Outpatient Partial Hospitalization,913,,,Day,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0.00
Montcalm,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0.00
Montcalm,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0.00
Montcalm,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80300,,per date of service,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80301,,per date of service,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80302,,each procedure,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80303,,per date of service,0,0,0.00
Montcalm,Drug Screen for Methadone Clients Only,,80304,,each procedure,0,0,0.00
Montcalm,Interactive Complexity - Add On Code,,90785,,,0,0,0.00
Montcalm,Interactive Complexity - Add On Code - SUD,,90785,HF,,0,0,0.00
Montcalm,Assessment,,90791,,Encounter,100,102,82022.00
Montcalm,Assessment,,90792,,Encounter,0,0,0.00
Montcalm,Mental Health: Outpatient Care,,90832,,30 Minutes,122,243,22719.00
Montcalm,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0.00
Montcalm,Assessment,,90833,,30 Minutes,0,0,0.00
Montcalm,Mental Health: Outpatient Care,,90834,,45 Minutes,260,1510,287909.00
Montcalm,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0.00
Montcalm,Assessment,,90836,,45 Minutes,0,0,0.00
Montcalm,Mental Health: Outpatient Care,,90837,,60 Minutes,12,14,2847.00
Montcalm,Substance abuse: Outpatient Care,,90837,HF,60 Minutes,0,0,0.00
Montcalm,Assessment,,90838,,60 Minutes,0,0,0.00
Montcalm,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0.00
Montcalm,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0.00
Montcalm,Therapy-Family Therapy,,90846,,Encounter,0,0,0.00
Montcalm,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0.00
Montcalm,Therapy-Family Therapy,,90847,,Encounter,0,0,0.00
Montcalm,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0.00
Montcalm,Therapy-Family Therapy,,90849,,Encounter,0,0,0.00
Montcalm,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0.00
Montcalm,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0.00
Montcalm,Therapy-Group Therapy,,90853,,Encounter,14,41,3507.00
Montcalm,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0.00
Montcalm,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0.00
Montcalm,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0.00
Montcalm,Assessments-Other,,90887,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92507,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92508,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92521,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92522,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92523,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92524,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92526,,Encounter,0,0,0.00
Montcalm,Speech & Language Therapy,,92610,,Encounter,0,0,0.00
Montcalm,Psychological Testing PSYCH/PHYS,,96101,,Per Hour,5,12,893.00
Montcalm,Psychological Testing by Technician,,96102,,Per Hour,0,0,0.00
Montcalm,Psychological Testing by Comp,,96103,,Per Hour,0,0,0.00
Montcalm,Assessments-Other,,96105,,Encounter,0,0,0.00
Montcalm,Assessments-Other,,96110,,Encounter,0,0,0.00
Montcalm,Assessments-Other,,96111,,Encounter,0,0,0.00
Montcalm,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0.00
Montcalm,Neuropsych test by Psych/Phys,,96118,,Per Hour,0,0,0.00
Montcalm,Neuropsych test by Tech,,96119,,Per Hour,0,0,0.00
Montcalm,Neuropsych test Admin w/Comp,,96120,,Per Hour,0,0,0.00
Montcalm,Assessments-Other,,96127,,,0,0,0.00
Montcalm,Medication Administration,,96372,,Encounter,28,131,13221.00
Montcalm,Physical Therapy,,97001,,Encounter,0,0,0.00
Montcalm,Physical Therapy,,97002,,Encounter,0,0,0.00
Montcalm,Occupational Therapy,,97003,,Encounter,0,0,0.00
Montcalm,Occupational Therapy,,97004,,Encounter,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97150,,Encounter,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0.00
Montcalm,Occupational Therapy,,97755,,15 Minutes,0,0,0.00
Montcalm,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0.00
Montcalm,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0.00
Montcalm,Assessment or Health Services,,97802,,15 Minutes,0,0,0.00
Montcalm,Assessment or Health Services,,97803,,15 Minutes,0,0,0.00
Montcalm,Health Services,,97804,,30 Minutes,0,0,0.00
Montcalm,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0.00
Montcalm,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0.00
Montcalm,New Patient Evaluation and Management,,99201,,Encounter,0,0,0.00
Montcalm,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0.00
Montcalm,New Patient Evaluation and Management,,99202,,Encounter,0,0,0.00
Montcalm,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0.00
Montcalm,New Patient Evaluation and Management,,99203,,Encounter,0,0,0.00
Montcalm,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0.00
Montcalm,New Patient Evaluation and Management,,99204,,Encounter,0,0,0.00
Montcalm,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0.00
Montcalm,New Patient Evaluation and Management,,99205,,Encounter,0,0,0.00
Montcalm,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0.00
Montcalm,Established Patient Evaluation and Management,,99211,,Encounter,6,6,765.00
Montcalm,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0.00
