"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Network180",314,314,12544575.03,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,3613.00
"Network180",315,315,12544575.03,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,229246.31,3613.00
"Network180",317,317,12544575.03,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,3613.00
"Network180",318,318,12544575.03,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,3613.00
"Network180",319,319,12544575.03,"Substance Abuse Services: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,3613.00
"Network180",320,320,12544575.03,"Home Care Training to Home Care Client ABA",,"U5","S5108","15 Minutes",4.00,22.00,920.77,709936.34,3613.00
"Network180",321,321,12544575.03,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,3613.00
"Network180",322,322,12544575.03,"Family Training",,,"S5111","Encounter",594.00,4331.00,341232.12,380426.83,3613.00
"Network180",323,323,12544575.03,"Family Training",,"HA","S5111","Encounter",58.00,1016.00,198877.44,198877.44,3613.00
"Network180",324,324,12544575.03,"Family Training",,"HM","S5111","Encounter",199.00,2225.00,390.57,390.57,3613.00
"Network180",325,325,12544575.03,"BHT/ABA Family Training",,"U5","S5111","Encounter",0.00,0.00,0.00,4138.00,3613.00
"Network180",326,326,12544575.03,"Home Care Training, Non-Family (Children's Waiver)",,,"S5116","Encounter",1.00,4.00,552.81,552.81,3613.00
"Network180",327,327,12544575.03,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,3613.00
"Network180",328,328,12544575.03,"Foster Care",,,"S5145","Day",3.00,362.00,98991.82,98991.82,3613.00
"Network180",329,329,12544575.03,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,3613.00
"Network180",330,330,12544575.03,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,482.21,3613.00
"Network180",331,331,12544575.03,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",332,332,12544575.03,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,3613.00
"Network180",333,333,12544575.03,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,28661.64,3613.00
"Network180",334,334,12544575.03,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,0.00,3613.00
"Network180",335,335,12544575.03,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",342,342,12544575.03,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,385.60,3613.00
"Network180",343,343,12544575.03,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",344,344,12544575.03,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,855.71,3613.00
"Network180",345,345,12544575.03,"Prevention Services - Direct Model",,,"S9482","15 minutes",410.00,22350.00,759493.60,759493.60,3613.00
"Network180",346,346,12544575.03,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,3613.00
"Network180",347,347,12544575.03,"Residential Room and Board",,,"S9976","Day",27.00,356.00,9849.84,257269.95,3613.00
"Network180",348,348,12544575.03,"Substance Abuse Services: Residential Room and Board",,"HF","S9976","Day",17.00,822.00,53518.31,811928.95,3613.00
"Network180",349,349,12544575.03,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,831912.33,3613.00
"Network180",350,350,12544575.03,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,0.00,3613.00
"Network180",351,351,12544575.03,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,0.00,3613.00
"Network180",352,352,12544575.03,"Assessment",,,"T1001","Encounter",1.00,1.00,269.51,352887.78,3613.00
"Network180",353,353,12544575.03,"Health Services",,,"T1002","Up to 15 min",0.00,0.00,0.00,37401.41,3613.00
"Network180",354,354,12544575.03,"Respite Care",,,"T1005","15 Minutes",43.00,6637.00,38713.66,679815.67,3613.00
"Network180",355,355,12544575.03,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,0.00,3613.00
"Network180",356,356,12544575.03,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,0.00,3613.00
"Network180",357,357,12544575.03,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",216.00,71338.00,325019.64,381549.15,3613.00
"Network180",358,358,12544575.03,"Substance Abuse: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,3401.81,3613.00
"Network180",359,359,12544575.03,"Substance Abuse: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,2093.93,3613.00
"Network180",360,360,12544575.03,"Substance Abuse: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",361,361,12544575.03,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,93.04,3613.00
"Network180",362,362,12544575.03,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",7.00,92.00,8671.61,6641457.20,3613.00
"Network180",363,363,12544575.03,"Targeted Case Management ",,,"T1017","15 minutes",1071.00,34490.00,1414310.76,6909322.70,3613.00
"Network180",364,364,12544575.03,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",0.00,0.00,0.00,260481.00,3613.00
"Network180",365,365,12544575.03,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",0.00,0.00,0.00,7832782.99,3613.00
"Network180",366,366,12544575.03,"Assessments",,,"T1023","Encounter",482.00,577.00,100518.98,376552.33,3613.00
"Network180",367,367,12544575.03,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,3613.00
"Network180",368,368,12544575.03,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",0.00,0.00,0.00,0.00,3613.00
"Network180",369,369,12544575.03,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",370,370,12544575.03,"Substance Abuse Services: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",371,371,12544575.03,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,444.41,3613.00
"Network180",372,372,12544575.03,"Substance Abuse Services: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,3613.00
"Network180",373,373,12544575.03,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,3613.00
"Network180",374,374,12544575.03,"Substance Abuse Services: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,3613.00
"Network180",375,375,12544575.03,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",376,376,12544575.03,"Substance Abuse Services: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",377,377,12544575.03,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",378,378,12544575.03,"Substance Abuse Services: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,3613.00
"Network180",381,381,12544575.03,"Prevention Services - Direct Model ",,,"T2024",,47.00,884.00,48942.25,48942.25,3613.00
"Network180",382,382,12544575.03,"Fiscal Intermediary Services",,,"T2025","Month",0.00,0.00,0.00,270501.56,3613.00
"Network180",383,383,12544575.03,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,4222.48,3613.00
"Network180",384,384,12544575.03,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,10040.09,3613.00
"Network180",385,385,12544575.03,"Respite Care",,,"T2036","Per session. One night = one session",48.00,181.00,16242.72,29458.33,3613.00
"Network180",386,386,12544575.03,"Respite Care",,,"T2037","Per session. One day/partial day = one session",28.00,36.00,5946.00,10147.63,3613.00
"Network180",387,387,12544575.03,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,35289.15,3613.00
"Network180",388,388,12544575.03,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,3613.00
"Network180",389,389,12544575.03,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,3613.00
"Network180",390,390,12544575.03,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,3613.00
"Network180",391,391,12544575.03,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,3613.00
"Network180",392,392,12544575.03,"Other",,,,,0.00,0.00,0.00,0.00,3613.00
"Network180",393,393,12544575.03,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,3613.00
"Newaygo",3,3,2147345.34,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",16.00,121.00,120067.00,197148.00,414.00
"Newaygo",4,4,2147345.34,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,13797.00,414.00
"Newaygo",5,5,2147345.34,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",6,6,2147345.34,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",7,7,2147345.34,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",3.00,34.00,29530.00,439602.00,414.00
"Newaygo",8,8,2147345.34,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,16539.00,414.00
"Newaygo",9,9,2147345.34,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",10,10,2147345.34,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",12,12,2147345.34,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,414.00
"Newaygo",13,13,2147345.34,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,414.00
"Newaygo",16,16,2147345.34,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",17,17,2147345.34,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",18,18,2147345.34,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,414.00
"Newaygo",19,19,2147345.34,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,414.00
"Newaygo",20,20,2147345.34,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",21,21,2147345.34,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",22,22,2147345.34,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,414.00
"Newaygo",23,23,2147345.34,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,414.00
"Newaygo",24,24,2147345.34,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,414.00
"Newaygo",25,25,2147345.34,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,414.00
"Newaygo",26,26,2147345.34,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,414.00
"Newaygo",27,27,2147345.34,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,414.00
"Newaygo",28,28,2147345.34,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",29,29,2147345.34,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",30,30,2147345.34,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",31,31,2147345.34,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,414.00
"Newaygo",32,32,2147345.34,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,414.00
"Newaygo",33,33,2147345.34,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",34,34,2147345.34,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",35,35,2147345.34,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,414.00
"Newaygo",36,36,2147345.34,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",37,37,2147345.34,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,42.00,414.00
"Newaygo",38,38,2147345.34,"Outpatient Partial Hospitalization","0912",,,"Day",0.00,0.00,0.00,4938.00,414.00
"Newaygo",39,39,2147345.34,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,414.00
"Newaygo",40,40,2147345.34,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,414.00
"Newaygo",41,41,2147345.34,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,414.00
"Newaygo",42,42,2147345.34,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",43,43,2147345.34,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",44,44,2147345.34,"Drug Screen for Methadone Clients Only",,,"80300","per date of service",0.00,0.00,0.00,0.00,414.00
"Newaygo",45,45,2147345.34,"Drug Screen for Methadone Clients Only",,,"80301","per date of service",0.00,0.00,0.00,0.00,414.00
"Newaygo",46,46,2147345.34,"Drug Screen for Methadone Clients Only",,,"80302","each procedure",0.00,0.00,0.00,0.00,414.00
"Newaygo",47,47,2147345.34,"Drug Screen for Methadone Clients Only",,,"80303","per date of service ",0.00,0.00,0.00,0.00,414.00
"Newaygo",48,48,2147345.34,"Drug Screen for Methadone Clients Only",,,"80304","each procedure",0.00,0.00,0.00,0.00,414.00
"Newaygo",49,49,2147345.34,"Interactive Complexity - Add On Code",,,"90785",,0.00,0.00,0.00,0.00,414.00
"Newaygo",50,50,2147345.34,"Assessment for Autism",,"U5","90785",,0.00,0.00,0.00,0.00,414.00
"Newaygo",51,51,2147345.34,"Interactive Complexity - Add On Code - SUD",,"HF","90785",,0.00,0.00,0.00,0.00,414.00
"Newaygo",52,52,2147345.34,"Assessment",,,"90791
","Encounter",61.00,61.00,57268.00,167109.00,414.00
"Newaygo",53,53,2147345.34,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",54,54,2147345.34,"Assessment",,,"90792","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",55,55,2147345.34,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",56,56,2147345.34,"Mental Health: Outpatient Care",,,"90832","30 Minutes",93.00,260.00,33599.00,43808.00,414.00
"Newaygo",57,57,2147345.34,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",58,58,2147345.34,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",59,59,2147345.34,"Assessment for Autism",,"U5","90833","30 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",60,60,2147345.34,"Mental Health: Outpatient Care",,,"90834","45 Minutes",136.00,479.00,85309.00,306862.00,414.00
"Newaygo",61,61,2147345.34,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",62,62,2147345.34,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",63,63,2147345.34,"Assessment for Autism",,"U5","90836","45 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",64,64,2147345.34,"Mental Health: Outpatient Care",,,"90837","60 Minutes",131.00,504.00,130307.00,662394.00,414.00
"Newaygo",65,65,2147345.34,"Substance abuse: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",66,66,2147345.34,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",67,67,2147345.34,"Assessment for Autism",,"U5","90838","60 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",68,68,2147345.34,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,0.00,414.00
"Newaygo",69,69,2147345.34,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,414.00
"Newaygo",70,70,2147345.34,"Therapy-Family Therapy",,,"90846","Encounter",3.00,7.00,1464.00,1673.00,414.00
"Newaygo",71,71,2147345.34,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",72,72,2147345.34,"Therapy-Family Therapy",,,"90847","Encounter",59.00,217.00,46396.00,56232.00,414.00
"Newaygo",73,73,2147345.34,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"90847","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",74,74,2147345.34,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",75,75,2147345.34,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",76,76,2147345.34,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",77,77,2147345.34,"Therapy-Group Therapy",,,"90853","Encounter",0.00,0.00,0.00,8900.00,414.00
"Newaygo",78,78,2147345.34,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",79,79,2147345.34,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,414.00
"Newaygo",80,80,2147345.34,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",81,81,2147345.34,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",82,82,2147345.34,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",83,83,2147345.34,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",84,84,2147345.34,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",85,85,2147345.34,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",86,86,2147345.34,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,414.00
"Newaygo",87,87,2147345.34,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,0.00,414.00
