CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0,0,526
Montcalm,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,526
Montcalm,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,526
Montcalm,Therapy-Group Therapy,,90853,,Encounter,0,0,0,4392.94,526
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,526
Montcalm,Pharmacological Management (SED Waiver),,90863,,,0,0,0,0,526
Montcalm,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0,526
Montcalm,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,526
Montcalm,Assessments-Other,,90887,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92507,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92521,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92522,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92523,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92524,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92526,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,526
Montcalm,Speech & Language Therapy ,,92610,,Encounter,0,0,0,0,526
Montcalm,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,0,0,0,2566.15,526
Montcalm,Assessment for Autism,,96101,U5,Hour,23,31,6214.35,16003.1,526
Montcalm,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,526
Montcalm,Assessment for Autism,,96102,U5,Hour,0,0,0,0,526
Montcalm,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,526
Montcalm,Assessments-Other,,96105,,Encounter,0,0,0,0,526
Montcalm,Assessments-Other,,96110,,Encounter,0,0,0,0,526
Montcalm,Assessments-Other,,96111,,Encounter,0,0,0,0,526
Montcalm,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,526
Montcalm,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,526
Montcalm,Assessment for Autism,,96118,U5,Hour,0,0,0,0,526
Montcalm,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,526
Montcalm,Assessment for Autism,,96119,U5,Hour,0,0,0,0,526
Montcalm,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,526
Montcalm,Assessments-Other,,96127,,,0,0,0,0,526
Montcalm,Medication Administration,,96372,,Encounter,0,0,0,33382.8,526
Montcalm,Physical Therapy - Note: retired 1/1/17,,97001,,Encounter,0,0,0,0,526
Montcalm,Physical Therapy - Note: retired 1/1/17,,97002,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy - Note: retired 1/1/17,,97003,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy - Note: retired 1/1/17,,97004,,Encounter,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,526
Montcalm,Physical Therapy,,97161,,Encounter,0,0,0,0,526
Montcalm,Physical Therapy,,97162,,Encounter,0,0,0,0,526
Montcalm,Physical Therapy,,97163,,Encounter,0,0,0,0,526
Montcalm,Physical Therapy,,97164,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy,,97165,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy,,97166,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy,,97167,,Encounter,0,0,0,0,526
Montcalm,Occupational Therapy,,97168,,Encounter,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,526
Montcalm,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,526
Montcalm,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,526
Montcalm,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0,526
Montcalm,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0,526
Montcalm,Health Services,,97804,,30 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,526
Montcalm,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,526
Montcalm,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,526
Montcalm,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,526
Montcalm,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,526
Montcalm,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,2732.55,526
Montcalm,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,526
Montcalm,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,526
Montcalm,Established Patient Evaluation and Management,,99212,,Encounter,20,24,4076.88,7134.54,526
Montcalm,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,526
Montcalm,Established Patient Evaluation and Management,,99213,,Encounter,102,274,69217.88,306428.06,526
Montcalm,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,526
Montcalm,Established Patient Evaluation and Management,,99214,,Encounter,70,134,52723.64,328145.64,526
Montcalm,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,526
Montcalm,Established Patient Evaluation and Management,,99215,,Encounter,14,16,10508,19702.5,526
Montcalm,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,526
Montcalm,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0,526
Montcalm,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0,407.7,526
Montcalm,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,330.85,526
Montcalm,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,526
Montcalm,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,526
Montcalm,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,526
Montcalm,Additional Codes-Physician Services,,99231,,15 Minutes,0,0,0,1059.75,526
Montcalm,Additional Codes-Physician Services,,99232,,25 minutes,0,0,0,229.7,526
Montcalm,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0,343.7,526
Montcalm,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,526
Montcalm,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0,526
Montcalm,Assessment,,99324,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99325,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99326,,Encounter,0,0,0,1188.12,526
Montcalm,Assessment,,99327,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99328,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99334,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99335,,Encounter,0,0,0,70.89,526
Montcalm,Assessment,,99336,,Encounter,0,0,0,24969.88,526
Montcalm,Assessment,,99337,,Encounter,0,0,0,1095.4,526
Montcalm,Assessment,,99341,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99342,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99343,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99344,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99345,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99347,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99348,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99349,,Encounter,0,0,0,0,526
Montcalm,Assessment,,99350,,Encounter,0,0,0,0,526
Montcalm,Medication Administration,,99506,,Encounter,0,0,0,0,526
Montcalm,Medication Management,,99605,,15 Minutes,0,0,0,0,526
Montcalm,Transportation,,A0080,,Per mile,0,0,0,0,526
Montcalm,Transportation,,A0090,,Per mile,0,0,0,0,526
Montcalm,Transportation,,A0100,,Per one-way trip,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0,0,526
Montcalm,Transportation,,A0110,,Per one-way trip,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,526
Montcalm,Transportation,,A0120,,Per one-way trip,0,0,0,0,526
Montcalm,Transportation,,A0130,,Per one-way trip,0,0,0,0,526
Montcalm,Transportation,,A0140,,Per one-way trip,0,0,0,0,526
Montcalm,Transportation,,A0170,,,0,0,0,0,526
Montcalm,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0,526
Montcalm,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,526
Montcalm,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0,526
Montcalm,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,4359.48,526
Montcalm,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0,0,526
Montcalm,Assessment ,,H0002,,Encounter,107,109,5542.65,22475.7,526
Montcalm,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Care,906,H0015,,Day,0,0,0,0,526
Montcalm,Crisis Residential Services,,H0018,,Day,1,2,1251.7,10425.25,526
Montcalm,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0,0,526
Montcalm,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,526
Montcalm,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0,526
Montcalm,Assessment ,,H0031,,Encounter,348,362,59941.31,261805.57,526
Montcalm,Assessment for Autism,,H0031,U5,Encounter,0,0,0,188.35,526
Montcalm,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,33288,526
Montcalm,Treatment Planning,,H0032,,Encounter,174,243,30261.48,128385.17,526
Montcalm,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,1,1,124.78,23230.8,526
Montcalm,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,526
Montcalm,Health Services,,H0034,,15 Minutes,0,0,0,11113.74,526
Montcalm,Home Based Services,,H0036,,15 Minutes,231,16763,1056404.26,1261337.98,526
Montcalm,Home Based Services,,H0036,ST,15 Minutes,21,412,25964.24,27602.76,526
Montcalm,Peer Directed and Operated Support Services,,H0038,,15 minutes,3,115,221.41,411826.08,526
Montcalm,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,526
Montcalm,Peer Directed and Operated Support Services,,NA,,,0,0,0,0,526
Montcalm,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0,0,0,396453.24,526
Montcalm,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,0,526
Montcalm,Respite,,H0045,,Day,1,9,2167.65,47715.4,526
Montcalm,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,526
Montcalm,Behavior Treatment Plan Review,,H2000,,Encounter,0,0,0,14655.48,526
Montcalm,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0,27915.2,526
Montcalm,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0,526
Montcalm,Crisis Intervention,,H2011,,15 Minutes,10,43,6185.55,28050.75,526
Montcalm,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0,526
Montcalm,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,0,0,0,71089.71,526
Montcalm,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0,0,526
Montcalm,Community Living Supports (15 Minutes),,H2015,,15 Minutes,3,674,7821.18,1045409.46,526
Montcalm,Community Living Supports (Daily),,H2016,,Per Diem,0,0,0,2956465.69,526
Montcalm,Behavior Services,,H2019,,15 Minutes,5,149,6757.15,75235.65,526
Montcalm,Behavior Services,,H2019,TT,15 Minutes,4,144,6530.4,118046.05,526
Montcalm,Wraparound,,H2021,,15 Minutes,9,443,61769.43,95890.28,526
Montcalm,Wraparound (SED Waiver),,H2022,,Day,0,0,0,0,526
Montcalm,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0,526
Montcalm,Supported Employment Services,,H2023,,15 minutes,1,4,528.36,558720.11,526
Montcalm,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0,526
Montcalm,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0,0,0,576092.22,526
Montcalm,Home Based Services,,H2033,,15 Minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0,526
Montcalm,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0,526
Montcalm,Telemedicine Facility Fee,,Q3014,GT,Per Service,0,0,0,0,526
Montcalm,Transportation,,S0209,,Per Mile,0,0,0,0,526
Montcalm,Transportation,,S0215,,Per Mile,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0,0,526
Montcalm,Family Training - EBP,,S5110,,15 Minutes,0,0,0,2118.72,526
Montcalm,Family Training,,S5111,,Encounter,15,55,21460.73,33494.75,526
Montcalm,Family Training,,S5111,HA,Encounter,0,0,0,0,526
Montcalm,Family Training,,S5111,HM,Encounter,0,0,0,0,526
Montcalm,"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,0,0,0,0,526
Montcalm,Foster Care,,S5140,,Day,0,0,0,0,526
Montcalm,Foster Care,,S5145,,Day,0,0,0,0,526
Montcalm,Respite,,S5150,,15 Minutes,0,0,0,0,526
Montcalm,Respite,,S5151,,Per Diem,0,0,0,0,526
Montcalm,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0,526
Montcalm,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,0,526
Montcalm,Environmental Modification ,,S5165,,Service,0,0,0,0,526
Montcalm,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0,526
Montcalm,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0,526
Montcalm,Health Services,,S9445,,Encounter,0,0,0,447.4,526
Montcalm,Health Services,,S9446,,Encounter,0,0,0,528.24,526
Montcalm,Health Services,,S9470,,Encounter,0,0,0,0,526
Montcalm,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,0,526
Montcalm,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0,526
Montcalm,Residential Room and Board,,S9976,,Day,0,0,0,0,526
Montcalm,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0,0,526
Montcalm,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0,526
Montcalm,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0,526
Montcalm,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0,526
Montcalm,Assessment,,T1001,,Encounter,13,13,4359.42,43432.39,526
Montcalm,Health Services,,T1002,,Up to 15 min,12,279,31348.44,315959.1,526
Montcalm,Respite Care,,T1005,,15 Minutes,27,13088,72245.76,351816.41,526
Montcalm,Respite Care,,T1005,TD,15 Minutes,0,0,0,0,526
Montcalm,Respite Care,,T1005,TE,15 Minutes,0,0,0,0,526
Montcalm,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,0,526
Montcalm,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0,0,526
Montcalm,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0,526
Montcalm,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,0,0,0,114976.94,526
Montcalm,Targeted Case Management ,,T1017,,15 minutes,84,1579,5308.19,1236992.51,526
Montcalm,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0,526
Montcalm,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,1094516.5,526
Montcalm,Assessments,,T1023,,Encounter,64,93,66775.86,236034.78,526
Montcalm,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0,0,526
Montcalm,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,399.85,526
Montcalm,Transportation,,T2001,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0,0,526
Montcalm,Transportation,,T2002,,Per Diem,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0,0,526
Montcalm,Transportation,,T2003,,Encounter / Trip,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0,526
Montcalm,Transportation,,T2004,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0,0,526
Montcalm,Transportation,,T2005,,Encounter,0,0,0,0,526
Montcalm,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0,0,526
Montcalm,Prevention Services - Direct Model ,,T2024,,,0,0,0,0,526
Montcalm,Fiscal Intermediary Services,,T2025,,Month,0,0,0,968.4,526
