CMH Name,MIC Group Num,MIC Serv Num,FirstOfMIC Totals,FirstOfService description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
Macomb,161,161,9884644,Physical Therapy,,,97163,Encounter,0,0,0,3561,1867
Macomb,162,162,9884644,Physical Therapy,,,97164,Encounter,0,0,0,797,1867
Macomb,163,163,9884644,Occupational Therapy,,,97165,Encounter,14,14,2557,22760,1867
Macomb,164,164,9884644,Occupational Therapy,,,97166,15 Minutes,6,6,2089,10357,1867
Macomb,165,165,9884644,Occupational Therapy,,,97167,15 Minutes,9,9,1664,17861,1867
Macomb,166,166,9884644,Occupational Therapy,,,97168,15 Minutes,0,0,0,1789,1867
Macomb,167,167,9884644,Occupational or Physical Therapy,,,97530,15 Minutes,25,2184,70256,1566595,1867
Macomb,168,168,9884644,Occupational or Physical Therapy,,,97533,15 Minutes,10,298,11068,14577,1867
Macomb,169,169,9884644,Occupational or Physical Therapy,,,97535,15 Minutes,0,0,0,0,1867
Macomb,170,170,9884644,Occupational or Physical Therapy,,,97537,15 Minutes,0,0,0,0,1867
Macomb,171,171,9884644,Occupational or Physical Therapy,,,97542,15 Minutes,0,0,0,2643,1867
Macomb,172,172,9884644,Occupational or Physical Therapy,,,97750,15 Minutes,0,0,0,0,1867
Macomb,173,173,9884644,Occupational Therapy,,,97755,15 Minutes,0,0,0,0,1867
Macomb,174,174,9884644,Occupational or Physical Therapy,,,97760,15 Minutes,0,0,0,0,1867
Macomb,176,176,9884644,Occupational or Physical Therapy,,,97763,30 Minutes,0,0,0,0,1867
Macomb,177,177,9884644,Assessment or Health Services,,,97802,Encounter,0,0,0,0,1867
Macomb,178,178,9884644,Assessment or Health Services,,,97803,Encounter,0,0,0,0,1867
Macomb,179,179,9884644,Health Services,,,97804,Encounter,0,0,0,0,1867
Macomb,180,180,9884644,Substance Use Disorder: Acupuncture,,,97810,Encounter,0,0,0,0,1867
Macomb,181,181,9884644,Substance Use Disorder: Acupuncture,,,97811,Encounter,0,0,0,0,1867
Macomb,182,182,9884644,New Patient Evaluation and Management,,,99201,Encounter,0,0,0,0,1867
Macomb,183,183,9884644,Substance Use Disorder: New Patient Evaluation and Management,,HF,99201,Encounter,0,0,0,0,1867
Macomb,184,184,9884644,New Patient Evaluation and Management,,,99202,Encounter,0,0,0,320,1867
Macomb,185,185,9884644,Substance Use Disorder: New Patient Evaluation and Management,,HF,99202,Encounter,0,0,0,0,1867
Macomb,186,186,9884644,New Patient Evaluation and Management,,,99203,Encounter,3,3,283,283,1867
Macomb,187,187,9884644,Substance Use Disorder: New Patient Evaluation and Management,,HF,99203,Encounter,0,0,0,0,1867
Macomb,188,188,9884644,New Patient Evaluation and Management,,,99204,Encounter,21,21,7345,49132,1867
Macomb,189,189,9884644,Substance Use Disorder: New Patient Evaluation and Management,,HF,99204,Encounter,0,0,0,0,1867
Macomb,190,190,9884644,New Patient Evaluation and Management,,,99205,Encounter,0,0,0,7598,1867
Macomb,191,191,9884644,Substance Use Disorder: New Patient Evaluation and Management,,HF,99205,Encounter,0,0,0,0,1867
Macomb,192,192,9884644,Established Patient Evaluation and Management,,,99211,Encounter,5,5,613,24730,1867
Macomb,193,193,9884644,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99211,Encounter,0,0,0,0,1867
Macomb,194,194,9884644,Established Patient Evaluation and Management,,,99212,Encounter,25,26,1414,36932,1867
Macomb,195,195,9884644,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99212,Encounter,0,0,0,0,1867
Macomb,196,196,9884644,Established Patient Evaluation and Management,,,99213,Encounter,365,948,56301,818791,1867
Macomb,197,197,9884644,Sustance Abuse: Established Patient Evaluation and Management,,HF,99213,Encounter,0,0,0,0,1867
Macomb,198,198,9884644,Established Patient Evaluation and Management,,,99214,Encounter,534,1944,345870,2260621,1867
Macomb,199,199,9884644,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99214,30 Minutes,0,0,0,0,1867
Macomb,200,200,9884644,Established Patient Evaluation and Management,,,99215,50 Minutes,43,56,16528,105279,1867
Macomb,201,201,9884644,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99215,70 Minutes,0,0,0,0,1867
Macomb,202,202,9884644,Additional Codes-Physician Services,,,99221,15 Minutes,0,0,0,0,1867
Macomb,203,203,9884644,Additional Codes-Physician Services,,,99222,25 minutes,0,0,0,725,1867
Macomb,204,204,9884644,Additional Codes-Physician Services,,,99223,35 Minutes,0,0,0,2568,1867
Macomb,205,205,9884644,Additional Codes-Physician Services,,,99224,15 Minutes,0,0,0,0,1867
Macomb,206,206,9884644,Additional Codes-Physician Services,,,99225,25 minutes,0,0,0,0,1867
Macomb,207,207,9884644,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,1867
Macomb,208,208,9884644,Additional Codes-Physician Services,,,99231,<= 30 Minutes,0,0,0,166,1867
Macomb,209,209,9884644,Additional Codes-Physician Services,,,99232,> 30 Minutes,0,0,0,6692,1867
Macomb,210,210,9884644,Additional Codes-Physician Services,,,99233,15 Minutes,0,0,0,439,1867
Macomb,211,211,9884644,Additional Codes-Physician Services,,,99238,30 Minutes,0,0,0,154,1867
Macomb,212,212,9884644,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,0,1867
Macomb,213,213,9884644,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,1867
Macomb,214,214,9884644,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,1867
Macomb,215,215,9884644,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,1867
Macomb,216,216,9884644,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,1867
Macomb,217,217,9884644,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,1867
Macomb,218,218,9884644,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,1867
Macomb,219,219,9884644,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,1867
Macomb,220,220,9884644,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,1867
Macomb,221,221,9884644,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,1867
Macomb,222,222,9884644,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,1867
Macomb,223,223,9884644,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,1867
Macomb,224,224,9884644,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,2327,1867
Macomb,225,225,9884644,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,875,1867
Macomb,226,226,9884644,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,556,1867
Macomb,227,227,9884644,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,4921,1867
Macomb,228,228,9884644,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,16536,1867
Macomb,229,229,9884644,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,4838,1867
Macomb,230,230,9884644,Assessment,,,99324,Encounter,0,0,0,1081,1867
Macomb,231,231,9884644,Assessment,,,99325,Encounter,0,0,0,0,1867
Macomb,232,232,9884644,Assessment,,,99326,Encounter,0,0,0,0,1867
Macomb,233,233,9884644,Assessment,,,99327,Encounter,0,0,0,0,1867
Macomb,234,234,9884644,Assessment,,,99328,Encounter,0,0,0,0,1867
Macomb,235,235,9884644,Assessment,,,99334,Encounter,0,0,0,694,1867
Macomb,236,236,9884644,Assessment,,,99335,Encounter,0,0,0,675,1867
Macomb,237,237,9884644,Assessment,,,99336,Encounter,0,0,0,0,1867
Macomb,238,238,9884644,Assessment,,,99337,Encounter,0,0,0,0,1867
Macomb,239,239,9884644,Assessment,,,99341,Encounter,0,0,0,0,1867
Macomb,240,240,9884644,Assessment,,,99342,Encounter,0,0,0,0,1867
Macomb,241,241,9884644,Assessment,,,99343,Encounter,0,0,0,0,1867
Macomb,242,242,9884644,Assessment,,,99344,Encounter,0,0,0,0,1867
Macomb,243,243,9884644,Assessment,,,99345,Encounter,0,0,0,0,1867
Macomb,244,244,9884644,Assessment,,,99347,Encounter,0,0,0,0,1867
Macomb,245,245,9884644,Assessment,,,99348,Encounter,0,0,0,0,1867
Macomb,246,246,9884644,Assessment,,,99349,15 Minutes,0,0,0,0,1867
Macomb,247,247,9884644,Assessment,,,99350,Per mile,0,0,0,0,1867
Macomb,248,248,9884644,Medication Administration,,,99506,Per mile,0,0,0,0,1867
Macomb,249,249,9884644,Medication Management,,,99605,Per one-way trip,0,0,0,0,1867
Macomb,250,250,9884644,Transportation,,,A0080,Per one-way trip,0,0,0,0,1867
Macomb,251,251,9884644,Transportation,,,A0090,Per one-way trip,0,0,0,0,1867
Macomb,252,252,9884644,Transportation,,,A0100,Per one-way trip,0,0,0,0,1867
Macomb,253,253,9884644,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,1867
Macomb,254,254,9884644,Transportation,,,A0110,Per one-way trip,0,0,0,0,1867
Macomb,255,255,9884644,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,1867
Macomb,256,256,9884644,Transportation,,,A0120,,0,0,0,0,1867
Macomb,257,257,9884644,Transportation,,,A0130,Per Mile,0,0,0,0,1867
Macomb,258,258,9884644,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,1867
Macomb,259,259,9884644,Transportation,,,A0170,Item,0,0,0,0,1867
Macomb,260,260,9884644,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,0,1867
Macomb,261,261,9884644,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,1867
Macomb,262,262,9884644,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,0,0,0,22377,1867
Macomb,264,264,9884644,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,1867
Macomb,265,265,9884644,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,1867
Macomb,266,266,9884644,Occupational Therapy,,,G0515,Encounter,0,0,0,0,1867
Macomb,267,267,9884644,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,0,0,0,0,1867
Macomb,268,268,9884644,Assessment,,,H0002,Encounter,48,48,15559,91769,1867
Macomb,269,269,9884644,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,1867
Macomb,270,270,9884644,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,0,1867
Macomb,271,271,9884644,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,0,1867
Macomb,272,272,9884644,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,0,1867
Macomb,273,273,9884644,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,0,1867
Macomb,274,274,9884644,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,1867
Macomb,275,275,9884644,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,1867
Macomb,276,276,9884644,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,0,1867
Macomb,277,277,9884644,Crisis Residential Services,,,H0018,Encounter,60,549,207995,1699311,1867
Macomb,278,278,9884644,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,0,1867
Macomb,279,279,9884644,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,0,1867
Macomb,280,280,9884644,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,0,1867
Macomb,281,281,9884644,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,0,0,0,0,1867
Macomb,282,282,9884644,Peer Directed and Operated Support Services,,,H0023,Encounter,0,0,0,0,1867
Macomb,283,283,9884644,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,1867
Macomb,284,284,9884644,Prevention Services - Direct Model,,,H0025,,0,0,0,0,1867
Macomb,285,285,9884644,Assessment,,,H0031,Encounter,1168,1705,277457,2009283,1867
Macomb,286,286,9884644,Assessment for Autism,,U5,H0031,Encounter,22,22,11066,307510,1867
Macomb,287,287,9884644,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,0,0,0,290283,1867
Macomb,288,288,9884644,Treatment Planning,,,H0032,15 Minutes,721,1028,131286,920737,1867
Macomb,289,289,9884644,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,361,531,48927,523887,1867
Macomb,290,290,9884644,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,1867
Macomb,291,291,9884644,Health Services,,,H0034,15 minutes,0,0,0,66690,1867
Macomb,292,292,9884644,Home Based Services,,,H0036,15 Minutes,277,27505,1498610,2163917,1867
Macomb,293,293,9884644,Home Based Services,,ST,H0036,15 Minutes,0,0,0,0,1867
Macomb,294,294,9884644,Peer Directed and Operated Support Services,,,H0038,,14,17,1031,469765,1867
Macomb,295,295,9884644,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,2,8,485,485,1867
Macomb,296,296,9884644,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,0,1867
Macomb,297,297,9884644,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,261218,1867
Macomb,298,298,9884644,Assertive Community Treatment (ACT),,,H0039,Per Diem,0,0,0,1388784,1867
Macomb,299,299,9884644,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,98047,1867
Macomb,300,300,9884644,Community Living Supports in Independent living/own home,,,H0043,Per Diem,0,0,0,4620857,1867
Macomb,301,301,9884644,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,3382544,1867
Macomb,302,302,9884644,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,1,29,4925,2679805,1867
Macomb,303,303,9884644,Community Living Supports in Independent living/own home,,TT,H0043,Day,0,0,0,0,1867
Macomb,304,304,9884644,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,414294,1867
Macomb,305,305,9884644,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,8658244,1867
Macomb,306,306,9884644,Respite,,,H0045,15 Minutes,0,0,0,338400,1867
Macomb,307,307,9884644,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,1867
Macomb,308,308,9884644,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,1867
Macomb,309,309,9884644,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,0,1867
Macomb,310,310,9884644,Behavior Treatment Plan Review,,,H2000,15 Minutes,0,0,0,34676,1867
Macomb,311,311,9884644,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,0,0,0,163634,1867
Macomb,312,312,9884644,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,1867
Macomb,313,313,9884644,Crisis Intervention,,,H2011,15 Minutes,59,884,84910,402678,1867
Macomb,314,314,9884644,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,1867
Macomb,315,315,9884644,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,1867
Macomb,316,316,9884644,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,1867
Macomb,317,317,9884644,Crisis Intervention,,TJ,H2011,15 Minutes,126,868,109399,132226,1867
Macomb,318,318,9884644,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,0,0,0,10987166,1867
Macomb,319,319,9884644,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,4083839,1867
Macomb,320,320,9884644,Community Living Supports (15 Minutes),,,H2015,15 Minutes,175,177255,1049927,14961202,1867
Macomb,321,321,9884644,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,2,1079,4240,694300,1867
Macomb,322,322,9884644,Community Living Supports (Daily),,,H2016,15 Minutes,1,1,296,25574298,1867
Macomb,323,323,9884644,Behavior Services,,,H2019,Day,25,588,52413,342150,1867
Macomb,324,324,9884644,Behavior Services,,TT,H2019,Day,13,567,34702,349449,1867
Macomb,325,325,9884644,Wraparound,,,H2021,15 minutes,0,0,0,0,1867
Macomb,326,326,9884644,Wraparound (SED Waiver),,,H2022,15 Minutes,65,1240,399912,440514,1867
Macomb,327,327,9884644,Wraparound (SED Waiver),,TT,H2022,15 Minutes,0,0,0,0,1867
Macomb,328,328,9884644,Supported Employment Services,,,H2023,15 Minutes,0,0,0,317639,1867
Macomb,329,329,9884644,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,1867
Macomb,330,330,9884644,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,1867
Macomb,331,331,9884644,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,0,0,0,1645410,1867
Macomb,332,332,9884644,Home Based Services,,,H2033,Per Diem,0,0,0,0,1867
Macomb,333,333,9884644,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,1867
Macomb,334,334,9884644,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,1867
Macomb,335,335,9884644,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,1867
Macomb,337,337,9884644,Telemedicine Facility Fee,,GT,Q3014,Per Mile,2,2,184,19546,1867
Macomb,338,338,9884644,Transportation,,,S0209,15 Minutes,0,0,0,0,1867
Macomb,339,339,9884644,Transportation,,,S0215,Encounter,0,0,0,0,1867
Macomb,340,340,9884644,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,1867
Macomb,341,341,9884644,Family Training - EBP,,,S5110,Encounter,0,0,0,462,1867
Macomb,342,342,9884644,Family Training,,,S5111,Encounter,171,967,233203,613608,1867
Macomb,343,343,9884644,Family Training,,HA,S5111,Day,0,0,0,0,1867
Macomb,344,344,9884644,Family Training,,HM,S5111,Day,236,1971,452649,675922,1867
Macomb,346,346,9884644,Foster Care,,,S5140,Per Diem,0,0,0,0,1867
Macomb,347,347,9884644,Foster Care,,,S5145,Encounter,0,0,0,0,1867
Macomb,348,348,9884644,Respite,,,S5150,Month,0,0,0,0,1867
Macomb,349,349,9884644,Respite,,,S5151,Service,0,0,0,324774,1867
Macomb,350,350,9884644,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,200,1867
Macomb,351,351,9884644,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,15290,1867
Macomb,352,352,9884644,Environmental Modification,,,S5165,Hour,0,0,0,184616,1867
Macomb,353,353,9884644,Enhanced Medical Equipment-Supplies,,,S5199,Hour,0,0,0,0,1867
Macomb,354,354,9884644,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,4825,1867
Macomb,361,361,9884644,Health Services,,,S9445,15 minutes,2,7,1696,18413,1867
Macomb,362,362,9884644,Health Services,,,S9446,Hour,0,0,0,879,1867
Macomb,363,363,9884644,Health Services,,,S9470,Hour,0,0,0,0,1867
Macomb,364,364,9884644,Prevention Services - Direct Model,,,S9482,Day,0,0,0,0,1867
Macomb,365,365,9884644,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,1867
Macomb,366,366,9884644,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,1867
Macomb,367,367,9884644,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,1867
Macomb,368,368,9884644,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,1867
Macomb,369,369,9884644,Private Duty Nursing,,,T1000,Encounter,0,0,0,1156267,1867
Macomb,370,370,9884644,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,1867
Macomb,371,371,9884644,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,1867
Macomb,372,372,9884644,Assessment,,,T1001,15 Minutes,1,1,421,75634,1867
Macomb,373,373,9884644,Health Services,,,T1002,15 Minutes,2,3,279,99836,1867
Macomb,374,374,9884644,Respite Care,,,T1005,15 minutes,150,49601,278307,4871195,1867
Macomb,375,375,9884644,Respite Care,,TD,T1005,Encounter,0,0,0,0,1867
Macomb,376,376,9884644,Respite Care,,TE,T1005,Encounter,0,0,0,464208,1867
Macomb,377,377,9884644,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,4,1077,4081,250878,1867
Macomb,378,378,9884644,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,0,1867
Macomb,379,379,9884644,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,1867
Macomb,380,380,9884644,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,1867
Macomb,381,381,9884644,Family Psycho-Education - EBP,,,T1015,15 minutes,0,0,0,2096,1867
Macomb,382,382,9884644,Supports Coordination/Wrap Facilitation,,,T1016,Day,18,265,15043,9373322,1867
Macomb,383,383,9884644,Targeted Case Management,,,T1017,Encounter,611,10158,852092,7002727,1867
Macomb,384,384,9884644,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,0,0,0,403844,1867
Macomb,385,385,9884644,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,1,1,127,15693063.34,1867
Macomb,386,386,9884644,Assessments,,,T1023,Encounter,37,57,15682,25395,1867
Macomb,387,387,9884644,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,1867
