"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"North Country",3,3,3066669.38,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",28.00,291.00,300424.76,1071225.26,1160.00
"North Country",4,4,3066669.38,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",5,5,3066669.38,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",6,6,3066669.38,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",7,7,3066669.38,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",20.00,189.00,154032.94,1192694.87,1160.00
"North Country",8,8,3066669.38,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",9,9,3066669.38,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",10,10,3066669.38,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",12,12,3066669.38,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,1160.00
"North Country",13,13,3066669.38,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,1160.00
"North Country",16,16,3066669.38,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",17,17,3066669.38,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",18,18,3066669.38,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,1160.00
"North Country",19,19,3066669.38,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,1160.00
"North Country",20,20,3066669.38,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",21,21,3066669.38,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",22,22,3066669.38,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,1160.00
"North Country",23,23,3066669.38,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,1160.00
"North Country",24,24,3066669.38,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,1160.00
"North Country",25,25,3066669.38,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,1160.00
"North Country",26,26,3066669.38,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,1160.00
"North Country",27,27,3066669.38,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,1160.00
"North Country",28,28,3066669.38,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",29,29,3066669.38,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",30,30,3066669.38,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",31,31,3066669.38,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,1160.00
"North Country",32,32,3066669.38,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,1160.00
"North Country",33,33,3066669.38,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",34,34,3066669.38,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",35,35,3066669.38,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",36,36,3066669.38,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",37,37,3066669.38,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,1160.00
"North Country",38,38,3066669.38,"Outpatient Partial Hospitalization","0912",,,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",39,39,3066669.38,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,1160.00
"North Country",40,40,3066669.38,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,1160.00
"North Country",41,41,3066669.38,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,1160.00
"North Country",42,42,3066669.38,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",43,43,3066669.38,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",44,44,3066669.38,"ABA Behavior Identification Assessment",,"U5","0359T","Encounter",0.00,0.00,0.00,17153.42,1160.00
"North Country",45,45,3066669.38,"ABA Behavioral Follow-up Assessment",,"U5","0362T","First 30 Minutes",0.00,0.00,0.00,892.64,1160.00
"North Country",46,46,3066669.38,"ABA Behavioral Follow-up Assessment",,"U5","0363T","Each Additional 30 Minutes",0.00,0.00,0.00,1673.32,1160.00
"North Country",47,47,3066669.38,"ABA Adaptive Treatment",,"U5","0364T","First 30 Minutes",0.00,0.00,0.00,95705.91,1160.00
"North Country",48,48,3066669.38,"ABA Adaptive Treatment",,"U5","0365T","Each Additional 30 Minutes",0.00,0.00,0.00,498731.83,1160.00
"North Country",49,49,3066669.38,"ABA Group Adaptive Behavior Treatment",,"U5","0366T","First 30 Minutes",0.00,0.00,0.00,118.91,1160.00
"North Country",50,50,3066669.38,"ABA Group Adaptive Behavior Treatment",,"U5","0367T","Each Additional 30 Minutes",0.00,0.00,0.00,186.87,1160.00
"North Country",51,51,3066669.38,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0368T","First 30 Minutes",0.00,0.00,0.00,55947.14,1160.00
"North Country",52,52,3066669.38,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0369T","Each Additional 30 Minutes",0.00,0.00,0.00,150313.01,1160.00
"North Country",53,53,3066669.38,"ABA Family Behavior Treatment Guidance",,"U5","0370T","Encounter",0.00,0.00,0.00,24047.50,1160.00
"North Country",54,54,3066669.38,"ABA Family Behavior Treatment Guidance",,"U5","0371T","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",55,55,3066669.38,"ABA Adaptive Behavior Treatment Social Skills Group",,"U5","0372T","Encounter",0.00,0.00,0.00,111.15,1160.00
"North Country",56,56,3066669.38,"ABA Exposure Adaptive Behavior Treatment",,"U5","0373T","First 60 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",57,57,3066669.38,"ABA Exposure Adaptive Behavior Treatment",,"U5","0374T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",58,58,3066669.38,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",59,59,3066669.38,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",60,60,3066669.38,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",61,61,3066669.38,"Interactive Complexity - Add On Code",,,"90785","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",62,62,3066669.38,"Assessment for Autism",,"U5","90785","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",63,63,3066669.38,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",64,64,3066669.38,"Assessment",,,"90791
","Encounter",0.00,0.00,0.00,1798.37,1160.00
"North Country",65,65,3066669.38,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",66,66,3066669.38,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",67,67,3066669.38,"Assessment",,,"90792","Encounter",65.00,65.00,43157.06,145560.11,1160.00
"North Country",68,68,3066669.38,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",69,69,3066669.38,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",70,70,3066669.38,"Mental Health: Outpatient Care",,,"90832","30 Minutes",80.00,119.00,13006.57,46077.30,1160.00
"North Country",71,71,3066669.38,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",72,72,3066669.38,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",73,73,3066669.38,"Mental Health: Outpatient Care",,,"90834","45 Minutes",429.00,1297.00,223425.21,667294.93,1160.00
"North Country",74,74,3066669.38,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",75,75,3066669.38,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",76,76,3066669.38,"Mental Health: Outpatient Care",,,"90837","60 Minutes",329.00,1249.00,256382.97,742144.69,1160.00
"North Country",77,77,3066669.38,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",78,78,3066669.38,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",79,79,3066669.38,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,0.00,1160.00
"North Country",80,80,3066669.38,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",81,81,3066669.38,"Therapy-Family Therapy",,,"90846","Encounter",53.00,151.00,25162.19,30145.55,1160.00
"North Country",82,82,3066669.38,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",83,83,3066669.38,"Therapy-Family Therapy",,,"90847","Encounter",132.00,308.00,56589.48,69758.23,1160.00
"North Country",84,84,3066669.38,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",85,85,3066669.38,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",86,86,3066669.38,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",87,87,3066669.38,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",88,88,3066669.38,"Therapy-Group Therapy",,,"90853","Encounter",9.00,30.00,2267.03,73367.40,1160.00
"North Country",89,89,3066669.38,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",90,90,3066669.38,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,1160.00
"North Country",91,91,3066669.38,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",92,92,3066669.38,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",93,93,3066669.38,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",94,94,3066669.38,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",95,95,3066669.38,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",96,96,3066669.38,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",97,97,3066669.38,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",98,98,3066669.38,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",99,99,3066669.38,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",100,100,3066669.38,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",101,101,3066669.38,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",102,102,3066669.38,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",103,103,3066669.38,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",104,104,3066669.38,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",109,109,3066669.38,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",2.00,22.00,4909.02,40669.87,1160.00
"North Country",110,110,3066669.38,"Assessment for Autism",,"U5","96101","Hour",21.00,152.00,28610.37,98618.98,1160.00
"North Country",111,111,3066669.38,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",112,112,3066669.38,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",113,113,3066669.38,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",114,114,3066669.38,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",115,115,3066669.38,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",116,116,3066669.38,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",117,117,3066669.38,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",118,118,3066669.38,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",119,119,3066669.38,"Assessment for Autism",,"U5","96118","Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",120,120,3066669.38,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",121,121,3066669.38,"Assessment for Autism",,"U5","96119","Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",122,122,3066669.38,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,1160.00
"North Country",123,123,3066669.38,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,1160.00
"North Country",124,124,3066669.38,"Medication Administration",,,"96372","Encounter",2.00,11.00,1502.55,98109.31,1160.00
"North Country",125,125,3066669.38,"Occupational or Physical Therapy",,,"97110","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",126,126,3066669.38,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",127,127,3066669.38,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",128,128,3066669.38,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",129,129,3066669.38,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",130,130,3066669.38,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",131,131,3066669.38,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",132,132,3066669.38,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",133,133,3066669.38,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,1287.88,1160.00
"North Country",134,134,3066669.38,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,8500.90,1160.00
"North Country",135,135,3066669.38,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",136,136,3066669.38,"Occupational Therapy",,,"97165","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",137,137,3066669.38,"Occupational Therapy",,,"97166","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",138,138,3066669.38,"Occupational Therapy",,,"97167","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",139,139,3066669.38,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",140,140,3066669.38,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,621.39,1160.00
"North Country",141,141,3066669.38,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",142,142,3066669.38,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",143,143,3066669.38,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,1058.60,1160.00
"North Country",144,144,3066669.38,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",145,145,3066669.38,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,2412.35,1160.00
"North Country",146,146,3066669.38,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",147,147,3066669.38,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",148,148,3066669.38,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",150,150,3066669.38,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,,"97762","15 minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",151,151,3066669.38,"Occupational or Physical Therapy",,,"97763","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",152,152,3066669.38,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",153,153,3066669.38,"Assessment or Health Services",,,"97803","15 Minutes",0.00,0.00,0.00,22.74,1160.00
"North Country",154,154,3066669.38,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,1160.00
"North Country",155,155,3066669.38,"Substance Use Disorder: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",156,156,3066669.38,"Substance Use Disorder: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",157,157,3066669.38,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",158,158,3066669.38,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",159,159,3066669.38,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",160,160,3066669.38,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",161,161,3066669.38,"New Patient Evaluation and Management",,,"99203","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",162,162,3066669.38,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99203","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",163,163,3066669.38,"New Patient Evaluation and Management",,,"99204","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",164,164,3066669.38,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99204","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",165,165,3066669.38,"New Patient Evaluation and Management",,,"99205","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",166,166,3066669.38,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99205","Encounter",0.00,0.00,0.00,0.00,1160.00
"North Country",167,167,3066669.38,"Established Patient Evaluation and Management",,,"99211","Encounter",139.00,224.00,38553.18,124700.95,1160.00
