CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Lenawee,Respite Care,,T1005,TD,15 Minutes,0,0,0,26838.73,6440760.87,119
Lenawee,Respite Care,,T1005,TE,15 Minutes,0,0,0,0,6440760.87,119
Lenawee,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,9,91,8354.52,529272.43,6440760.87,119
Lenawee,Targeted Case Management ,,T1017,,15 minutes,401,13270,1258228.1,1482187.01,6440760.87,119
Lenawee,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,11,128,11371.15,16434.86,6440760.87,119
Lenawee,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,36,8673,616677.78,1888073.53,6440760.87,119
Lenawee,Assessments,,T1023,,Encounter,201,280,62753.86,76201.12,6440760.87,119
Lenawee,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0,0,6440760.87,119
Lenawee,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0,6440760.87,119
Lenawee,Transportation,,T2001,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0,0,6440760.87,119
Lenawee,Transportation,,T2002,,Per Diem,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0,0,6440760.87,119
Lenawee,Transportation,,T2003,,Encounter / Trip,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0,6440760.87,119
Lenawee,Transportation,,T2004,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0,0,6440760.87,119
Lenawee,Transportation,,T2005,,Encounter,0,0,0,0,6440760.87,119
Lenawee,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0,0,6440760.87,119
Lenawee,Prevention Services - Direct Model ,,T2024,,,0,0,0,0,6440760.87,119
Lenawee,Fiscal Intermediary Services,,T2025,,Month,1,3,338.52,14894.72,6440760.87,119
Lenawee,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0,6440760.87,119
Lenawee,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0,6440760.87,119
Lenawee,Respite Care,,T2036,,Per session. One night = one session,0,0,0,0,6440760.87,119
Lenawee,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,0,6440760.87,119
Lenawee,Housing Assistance,,T2038,,Service,0,0,0,0,6440760.87,119
Lenawee,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0,6440760.87,119
Lenawee,Goods and Services ,,T5999,HK,Per Item,0,0,0,0,6440760.87,119
Lenawee,Wraparound Services,,T5999,,Per Item,0,0,0,0,6440760.87,119
Lenawee,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,6440760.87,119
Lenawee,Other,,,,,0,0,0,0,6440760.87,119
Lenawee,Aggregate for 'J' Codes,,ALL,,,0,0,0,0,6440760.87,119
LifeWays,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",100,,PT68,Day,22,177,119260.5,341396.99,20826801.33,4311
LifeWays,"Local Psychiatric Hospital/IMD PT68
bundled per diem",100,,PT68,Day,0,0,0,0,20826801.33,4311
LifeWays,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,50,404,222963.48,630936.42,20826801.33,4311
LifeWays,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0,0,20826801.33,4311
LifeWays,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",100,,PT73,Day,525,3721,2294892.95,2569342.62,20826801.33,4311
LifeWays,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",100,,PT73,Day,0,0,0,0,20826801.33,4311
LifeWays,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,185,1433,1011967.98,1125129.8,20826801.33,4311
LifeWays,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,0,0,0,0,20826801.33,4311
LifeWays,Local Psychiatric Hospital/IMD,,,PT68,Amount,0,0,0,0,20826801.33,4311
LifeWays,Local Psychiatric Hospital/Acute Community,,,PT73,Amount,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,ECT Anesthesia,370,,,,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0,20826801.33,4311
LifeWays,ECT Recovery Room,710,,,,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Crisis Observation Care,762,,,Hour,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0,20826801.33,4311
LifeWays,Outpatient Partial Hospitalization,912,,,Day,35,253,81281.7,81493.88,20826801.33,4311
LifeWays,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0,20826801.33,4311
LifeWays,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80300,,per date of service,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80301,,per date of service,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80302,,each procedure,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80303,,per date of service ,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80304,,each procedure,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen,,80305,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen,,80306,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Drug Screen,,80307,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Assessment,,"90791
",,Encounter,10,10,6210.98,38874.5,20826801.33,4311
LifeWays,Substance Use: Assessment,,90791,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Assessment,,90792,,Encounter,704,713,462628.39,663867.84,20826801.33,4311
LifeWays,Substance Use: Assessment,,90792,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Mental Health: Outpatient Care,,90832,,30 Minutes,239,421,19121.61,30774.21,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Assessment,,90833,,30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Mental Health: Outpatient Care,,90834,,45 Minutes,986,7928,658746.29,925349.76,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Assessment,,90836,,45 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Mental Health: Outpatient Care,,90837,,60 Minutes,378,1687,127317.86,247401.23,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Assessment,,90838,,60 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0,0,20826801.33,4311
LifeWays,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Therapy-Family Therapy,,90846,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Therapy-Family Therapy,,90847,,Encounter,0,0,0,3020.38,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Therapy-Group Therapy,,90853,,Encounter,28,411,17093.65,19381.55,20826801.33,4311
LifeWays,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-ECT Physician,,90870,,Encounter,2,2,1060.82,23974.82,20826801.33,4311
LifeWays,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Assessments-Other,,90887,,Encounter,0,0,0,16787.97,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92507,,Encounter,0,0,0,121659.24,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92521,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92522,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92523,,Encounter,0,0,0,3159.81,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92524,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92526,,Encounter,0,0,0,2207.28,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Speech & Language Therapy ,,92610,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,12,54,5336.85,34640.4,20826801.33,4311
LifeWays,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Assessments-Other,,96105,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Assessments-Other,,96110,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Assessments-Other,,96111,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,20826801.33,4311
LifeWays,Assessments-Other,,96127,,,0,0,0,0,20826801.33,4311
LifeWays,Medication Administration,,96372,,Encounter,125,1363,205593.62,229442.34,20826801.33,4311
LifeWays,Physical Therapy - Note: retired 1/1/17,,97001,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Physical Therapy - Note: retired 1/1/17,,97002,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Occupational Therapy - Note: retired 1/1/17,,97003,,Encounter,2,2,396.4,3677.84,20826801.33,4311
LifeWays,Occupational Therapy - Note: retired 1/1/17,,97004,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Physical Therapy,,97161,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Physical Therapy,,97162,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Physical Therapy,,97163,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Physical Therapy,,97164,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Occupational Therapy,,97165,,Encounter,2,2,396.4,4212.25,20826801.33,4311
LifeWays,Occupational Therapy,,97166,,Encounter,3,3,594.6,6169.87,20826801.33,4311
LifeWays,Occupational Therapy,,97167,,Encounter,4,4,792.8,7162.32,20826801.33,4311
LifeWays,Occupational Therapy,,97168,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,140777.03,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,20826801.33,4311
LifeWays,Assessment or Health Services,,97802,,15 Minutes,5,20,704.8,4863.11,20826801.33,4311
LifeWays,Assessment or Health Services,,97803,,15 Minutes,28,116,4087.84,20962.78,20826801.33,4311
LifeWays,Health Services,,97804,,30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,New Patient Evaluation and Management,,99203,,Encounter,1,1,152.76,152.76,20826801.33,4311
LifeWays,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,New Patient Evaluation and Management,,99204,,Encounter,8,8,1102.61,1102.61,20826801.33,4311
LifeWays,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,New Patient Evaluation and Management,,99205,,Encounter,2,2,509.17,509.17,20826801.33,4311
LifeWays,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Established Patient Evaluation and Management,,99211,,Encounter,223,286,74998.91,116065.12,20826801.33,4311
LifeWays,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Established Patient Evaluation and Management,,99212,,Encounter,379,615,123567.41,175005.6,20826801.33,4311
LifeWays,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Established Patient Evaluation and Management,,99213,,Encounter,1485,4453,1096075.35,1528808.63,20826801.33,4311
LifeWays,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Established Patient Evaluation and Management,,99214,,Encounter,798,1567,430330.9,785853.61,20826801.33,4311
LifeWays,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Established Patient Evaluation and Management,,99215,,Encounter,41,45,11755.97,14582.69,20826801.33,4311
LifeWays,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99221,,30 Minutes,1,1,101.84,305.52,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99222,,50 Minutes,1,1,101.84,305.52,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99223,,70 Minutes,4,4,405.24,507.08,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99231,,15 Minutes,1,2,203.68,2087.74,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99232,,25 minutes,3,3,301.28,912.32,20826801.33,4311
LifeWays,Additional Codes-Physician Services,,99233,,35 Minutes,4,9,903.84,1612.48,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,20826801.33,4311
LifeWays,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,20826801.33,4311
