"","FY","PIHP","PIHPname","CMHSP","Population","Phase","Name","Item","Desc","People","Undup"
"8439",2012,2,"NMRE","Northeast Michigan","DD","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",2,TRUE
"8440",2012,2,"NMRE","Northeast Michigan","DD","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,TRUE
"8441",2012,2,"NMRE","Northeast Michigan","DD","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,TRUE
"8442",2012,2,"NMRE","Northeast Michigan","DD","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,TRUE
"8443",2012,2,"NMRE","Northeast Michigan","MIA","Start","total_in","1","Total # of people who telephoned or walked in",990,TRUE
"8444",2012,2,"NMRE","Northeast Michigan","MIA","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",12,TRUE
"8445",2012,2,"NMRE","Northeast Michigan","MIA","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",3,TRUE
"8446",2012,2,"NMRE","Northeast Michigan","MIA","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",935,TRUE
"8447",2012,2,"NMRE","Northeast Michigan","MIA","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",114,TRUE
"8448",2012,2,"NMRE","Northeast Michigan","MIA","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",947,TRUE
"8449",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",41,TRUE
"8450",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,TRUE
"8451",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,TRUE
"8452",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",37,TRUE
"8453",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",0,TRUE
"8454",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",6,TRUE
"8455",2012,2,"NMRE","Northeast Michigan","MIA","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",863,TRUE
"8456",2012,2,"NMRE","Northeast Michigan","MIA","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",77,TRUE
"8457",2012,2,"NMRE","Northeast Michigan","MIA","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",77,TRUE
"8458",2012,2,"NMRE","Northeast Michigan","MIA","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,TRUE
"8459",2012,2,"NMRE","Northeast Michigan","MIA","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,TRUE
"8460",2012,2,"NMRE","Northeast Michigan","MIA","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,TRUE
"8461",2012,2,"NMRE","Northeast Michigan","MIC","Start","total_in","1","Total # of people who telephoned or walked in",288,TRUE
"8462",2012,2,"NMRE","Northeast Michigan","MIC","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",5,TRUE
"8463",2012,2,"NMRE","Northeast Michigan","MIC","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,TRUE
"8464",2012,2,"NMRE","Northeast Michigan","MIC","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",272,TRUE
"8465",2012,2,"NMRE","Northeast Michigan","MIC","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",41,TRUE
"8466",2012,2,"NMRE","Northeast Michigan","MIC","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",225,TRUE
"8467",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",3,TRUE
"8468",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,TRUE
"8469",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,TRUE
"8470",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",0,TRUE
"8471",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",0,TRUE
"8472",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,TRUE
"8473",2012,2,"NMRE","Northeast Michigan","MIC","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",222,TRUE
"8474",2012,2,"NMRE","Northeast Michigan","MIC","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",9,TRUE
"8475",2012,2,"NMRE","Northeast Michigan","MIC","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",9,TRUE
"8476",2012,2,"NMRE","Northeast Michigan","MIC","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,TRUE
"8477",2012,2,"NMRE","Northeast Michigan","MIC","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,TRUE
"8478",2012,2,"NMRE","Northeast Michigan","MIC","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,TRUE
"8479",2012,2,"NMRE","Northeast Michigan","Other","Start","total_in","1","Total # of people who telephoned or walked in",54,TRUE
"8480",2012,2,"NMRE","Northeast Michigan","Other","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",0,TRUE
"8481",2012,2,"NMRE","Northeast Michigan","Other","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,TRUE
"8482",2012,2,"NMRE","Northeast Michigan","Other","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",54,TRUE
"8483",2012,2,"NMRE","Northeast Michigan","Other","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",0,TRUE
"8484",2012,2,"NMRE","Northeast Michigan","Other","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",54,TRUE
"8485",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",49,TRUE
"8486",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,TRUE
"8487",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,TRUE
"8488",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",0,TRUE
"8489",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",0,TRUE
"8490",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,TRUE
"8491",2012,2,"NMRE","Northeast Michigan","Other","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",0,TRUE
"8492",2012,2,"NMRE","Northeast Michigan","Other","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,TRUE
"8493",2012,2,"NMRE","Northeast Michigan","Other","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",0,TRUE
"8494",2012,2,"NMRE","Northeast Michigan","Other","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,TRUE
"8495",2012,2,"NMRE","Northeast Michigan","Other","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,TRUE
"8496",2012,2,"NMRE","Northeast Michigan","Other","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,TRUE
"8497",2013,2,"NMRE","Northeast Michigan","DD","Start","total_in","1","Total # of people who telephoned or walked in",55,TRUE
"8498",2013,2,"NMRE","Northeast Michigan","DD","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",0,TRUE
"8499",2013,2,"NMRE","Northeast Michigan","DD","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,TRUE
"8500",2013,2,"NMRE","Northeast Michigan","DD","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",54,TRUE
"8501",2013,2,"NMRE","Northeast Michigan","DD","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",5,TRUE
"8502",2013,2,"NMRE","Northeast Michigan","DD","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",54,TRUE
"8503",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",5,TRUE
"8504",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,TRUE
"8505",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,TRUE
"8506",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",3,TRUE
"8507",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",2,TRUE
"8508",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",1,TRUE
"8509",2013,2,"NMRE","Northeast Michigan","DD","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",28,TRUE
"8510",2013,2,"NMRE","Northeast Michigan","DD","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,TRUE
"8511",2013,2,"NMRE","Northeast Michigan","DD","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",28,TRUE
"8512",2013,2,"NMRE","Northeast Michigan","DD","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,TRUE
"8513",2013,2,"NMRE","Northeast Michigan","DD","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,TRUE
"8514",2013,2,"NMRE","Northeast Michigan","DD","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,TRUE
"8515",2013,2,"NMRE","Northeast Michigan","MIA","Start","total_in","1","Total # of people who telephoned or walked in",936,TRUE
"8516",2013,2,"NMRE","Northeast Michigan","MIA","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",80,TRUE
"8517",2013,2,"NMRE","Northeast Michigan","MIA","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",2,TRUE
"8518",2013,2,"NMRE","Northeast Michigan","MIA","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",854,TRUE
"8519",2013,2,"NMRE","Northeast Michigan","MIA","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",58,TRUE
"8520",2013,2,"NMRE","Northeast Michigan","MIA","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",796,TRUE
"8521",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",86,TRUE
"8522",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,TRUE
"8523",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,TRUE
"8524",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",252,TRUE
"8525",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",239,TRUE
"8526",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",13,TRUE
"8527",2013,2,"NMRE","Northeast Michigan","MIA","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",319,TRUE
"8528",2013,2,"NMRE","Northeast Michigan","MIA","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",104,TRUE
